taskId,language,description,topic_id,word_count
1198,62XXodCNboB9Cyi11h9FbL_BT,EN,"Translate ""Tom has already found a job.""",,7
1199,g2dXexhLZjaE28QsnLCfW_BT,EN,"Translate ""Our work never stops."" into English.",,7
1200,797sy1iQXSt8BJYZq96yLR_BT,EN,"Translate ""Are you working with Tom?"" into English.",,8
1201,4dylAImdwEVa6pPjZkhMUo_BT,EN,"Translate ""A Man Must Work."" into English.",,7
1202,63YBIHhkCW38OC9yqetsjl_BT,EN,"Translate ""He doesn't want to work in a factory.""",,9
1203,4YrjGF9DmAX6HVSsVxBnST_BT,EN,"Translate ""I gave up work before."" into English.",,8
1204,7NnuagJq9QP9YdCJJbnutO_BT,EN,"Translate ""I was at work."" into English.",,7
1205,azUng1lvtHdaD9eXmHM7uQ_BT,EN,"Translate ""I just need a worker."" into English.",,8
1206,1GVHJpYzrqt9ya6Zp92WoT_BT,EN,"Translate ""You really are a hard-working worker.""",,7
1207,pwS6KHkC5ya2O14CH4bSX_BT,EN,"Translate ""This is the computer on which he writes his article."" into English.",,13
1208,3EjA3fuWrzb9aKIdPjGK2z_BT,EN,"Translate ""The article was written in French."" into English.",,9
1209,Gd2rwRvZBJ8xQakCjGMDl_BT,EN,"Translate ""Have you read this article?"" into English.",,8
1210,9FKxB1Z1sa689zUnfxMo3B_BT,EN,"Translate ""Have you read this article?"" into English.",,8
1211,2VtkZeTFX3L9FLJIwep6bI_BT,EN,"Translate ""I can't translate this article into Arabic."" into English.",,10
1212,3whOtWugTQD9PEYssWCra7_BT,EN,"Translate ""I decided to become a doctor.""",,7
1213,863cPdHAwxM6jrpWi7Kx5h_BT,EN,"Translate ""Where is the doctor?"" into English.",,7
1214,8yDGFEId9zC9J5b6jWEiXY_BT,EN,"Translate ""This job is too much for him.""",,8
1215,79cfNQucdqR9l6Lm4XhKpQ_BT,EN,"Translate ""I could easily solve the problem."" into English.",,9
1216,738Cr1GCEP49iUi8HnYTQ3_BT,EN,"Translate ""I don't want to give up.""",,7
1217,2pXzMgU5xZH9y5Mlr1tFS4_BT,EN,"Translate ""The newspaper has a large circulation."" into English.",,9
1218,7XOLcCX9H5W8l8aETO1gGX_BT,EN,"Translate ""There's no mistake in your essay.""",,7
1219,62HICEhR1sK6bT8gDgzzkI_BT,EN,"Translate ""The old man is blind in one eye.""",,9
1220,1dxt2rW5BSQ8iLFIvlsExo_BT,EN,"Translate ""I have sand in my eye."" into English.",,9
1221,aJsqPyUd9InaAF4SOj0z0B_BT,EN,"Translate ""What the eye does not see, does not trouble the heart.""",,12
1222,2NJsgQEIjJQ7TULpMozCyd_BT,EN,"Translate ""Which eye is hurting you?"" into English.",,8
1223,2JmiuY3H00s7KurVGUjwwA_BT,EN,"Translate ""Is there a similar expression in French?"" into English.",,10
1224,aFtcB6e1XSKamsPzZYTTBO_BT,EN,"Translate ""What does this term mean in this context?"" into English.",,11
1225,2SvLuio6AlL5V2q7XMFOod_BT,EN,"Translate ""You shouldn't spend more money than you earn.""",,9
1226,5G4iA5xgmbT8mZI5gL35GC_BT,EN,"Translate ""May I borrow your car?"" into English.",,8
1227,1CpKXSaT8uY6kOUILEEAqV_BT,EN,"Translate ""Can I borrow your car?"" into English.",,8
1228,1XIEegpxpeo5Kd1rFXvYEO_BT,EN,"Translate ""How many books can I borrow at the same time?"" into English.",,13
1229,2Euo5WsJi5D5Ud4n9QL89B_BT,EN,"Translate ""Why is appearance so important?"" into English.",,8
1230,1xKZgPaBlPsapUmouTzuZq_BT,EN,"Translated, it says: ""We have a large selection of fruit in the supermarket.""",,13
1231,2fd2bEiRXlC5TpTCPiGvef_BT,EN,"Translate ""The Author Has a Beautiful Style."" into English.",,9
1232,9pNfo56cP8n8P5yxcKdePs_BT,EN,"Translate ""The baby stopped screaming.""",,5
1233,3VuuoeU3MVV7zGdDRIs2Yu_BT,EN,"Translate ""The Baby Sleeps Deep and Firm.""",,7
1234,6fyE0CZX57F9oWwxdL5V72_BT,EN,"""The baby woke up in the middle of the night.""",,10
1235,aNo0Vc3M5RLaHlfFOv92p3_BT,EN,"Translate ""I sleep like a baby.""",,6
1236,Z7XGAQVItb6RHRDpEoOL5_BT,EN,"Translate ""She gave birth to a healthy baby.""",,8
1237,9CRQwA02WE97kL7WGBnC7n_BT,EN,"Translate ""He took a hot bath and turned on the TV.""",,11
1238,3FYigAOOHYja0DyawKR3l4_BT,EN,"Translate ""Have you taken a bath yet, Takashi?"" into English.",,10
1239,Vn99qWpOWGaVsoZSkC7V6_BT,EN,"Translate ""I took a bath.""",,5
1240,6sSl1NwMUMwal80v3nnGET_BT,EN,"Translate ""I take a bath almost every day.""",,8
1241,39F2sLPHte493osmUUVV0Y_BT,EN,"Translate ""It's convenient to live so close to the train station.""",,11
1242,7ySYPlY9zj28RgvoGihTEy_BT,EN,"Translate ""How do I get to the station?"" into English.",,10
1243,7Ks1kGHjbpq9KL42AlPJO2_BT,EN,"Translate ""Where is the nearest train station?"" into English.",,9
1244,2SJzyco6q2a8KXsVEko5IT_BT,EN,"Translate ""Bacteria multiply by division.""",,5
1245,23GDKYWKkYV6EtJc45lHhX_BT,EN,"Translate ""The Cat Plays with the Ball.""",,7
1246,5h9awIGOtrK89xuAuXw1rr_BT,EN,"Translate ""Where's the ball?"" into English.",,6
1247,aJJVPDdcxXQ7YgQblDIngD_BT,EN,"Translate ""A banana is yellow.""",,5
1248,3bg53tmUbUL7ghc0YnQURi_BT,EN,"Translate ""I'm eating a banana.""",,5
1249,V2lGMV9xar6MerL0KV6H1_BT,EN,"Translate ""Tom Eats a Banana.""",,5
1250,1lqAy1JrEmf6DQhE4SfgBi_BT,EN,"Translate ""You can easily find the bank."" into English.",,9
1251,aAdhFihRwCUaoNSUn3yV48_BT,EN,"Translate ""I went to the bank."" into English.",,8
1252,7mWRsp2zZNd9JDhaiSDrtM_BT,EN,"Translate ""You work in a bank."" into English.",,8
1253,QH17czdtDf7qdO5LomcPH_BT,EN,"Translate ""Under the Tree is a Bank."" into English.",,9
1254,1G3cU96xT406rDBe9RXqvr_BT,EN,"Translate ""Why did you paint the bank red?"" into English.",,10
1255,6fWFTlwHbNe8ZAAkw21GN6_BT,EN,"Translate ""I want to be paid in cash."" into English.",,10
1256,596WDZdWc1X7tggFUrhhM7_BT,EN,"Translate ""All boys like to play baseball.""",,7
1257,7ITnctAFbTk9FWeiqfmXHV_BT,EN,"Translate ""He's not very interested in baseball.""",,7
1258,9fRbalhkhsP6M7cPZKy5G9_BT,EN,"Translate ""I like to play baseball.""",,6
1259,2qjHZDKvS7j5QOxTlxgTwS_BT,EN,"Translate ""Do you like baseball, Bin?"" into English.",,8
1260,5wuznrgH6Em9mF0A4VntPE_BT,EN,"Translate ""Mike likes to play basketball.""",,6
1261,8UgZ1bMvz798fQfSv23jKi_BT,EN,"Translate ""You used to play basketball.""",,6
1262,3R9UH6cuCG46g0RemDHZLX_BT,EN,"Translate ""We grow rice."" into English.",,6
1263,42fF4LfzZ225HS6hiVVzaD_BT,EN,"Translate ""We're going to build a wall.""",,7
1264,3PWSNsM3Rgg6oOYIhqokrV_BT,EN,"Translate ""But the farmer smiled at him.""",,7
1265,8UWHXHQylhY7qhz9rITmIy_BT,EN,"""What the farmer doesn't know, he doesn't eat.""",,8
1266,5bG0oOEDdN4aifkqwUc8Q2_BT,EN,"Translate ""This tree is as old as this one.""",,9
1267,6zgOsbf0aFm5AOlGiKSrhv_BT,EN,"Translate ""I stand under the tree."" into English.",,8
1268,7COUUUJHoQ37uAvXkRc8EP_BT,EN,"Translate ""Tom plants a tree.""",,5
1269,8CxHtuRhGTZ7ffDlz1EXC5_BT,EN,"Translate ""Tom plucked an apple from the tree.""",,8
1270,7k9SyTuQbGL5Tz58WeH6Sb_BT,EN,"Translate ""The limits of my language mean the limits of my world.""",,12
1271,3xDAVb6XTwHavSJ5KJ4nz2_BT,EN,"Translate ""This sentence can mean anything, basically."" into English.",,9
1272,jbVpsvDERJ9H72coj2D0U_BT,EN,"Translate ""What does that mean?"" into English.",,7
1273,aaCSimvhtyda0JcHwNhbk9_BT,EN,"Translate ""The meaning of this sentence is unclear.""",,8
1274,9YUXS86bUMJapR6JgwbIFT_BT,EN,"Translate ""Yes, but it doesn't matter.""",,6
1275,1WppWXBUwQB99eNtrITCtD_BT,EN,"Translate ""words rarely have only one meaning."" into English.",,9
1276,8183ifn7P2x8GV9CoE7m0n_BT,EN,"Translate ""I accept, but only on one condition."" into English.",,10
1277,54LZXORfBJo7xukajs2nof_BT,EN,"Translate ""I was naive and easy to impress.""",,8
1278,4lgDkE60mFe6cUTL0oEkI8_BT,EN,"Translate ""I wanted to impress Tom.""",,6
1279,eUPBrBIfqp7KeouooRLvT_BT,EN,"Translate ""When did you start?"" into English.",,7
1280,5seyDsjO5JO8ziexFoVuRq_BT,EN,"Translate ""We need to start before five.""",,7
1281,ajT9gezHfW06EUIRo0JYsc_BT,EN,"Translate ""Will you accompany me?"" into English.",,7
1282,7wJfnjQzmwcabrqF6FJ0QT_BT,EN,"Translate ""I buried my dog in the pet cemetery.""",,9
1283,13c7Kvkm3XA6KRNfjo0Wbe_BT,EN,"Translate ""Doctor, it's the wrong leg!"" into English.",,8
1284,2s1jSgC2nFc6MxqViT2WB4_BT,EN,"Translate ""I have pain in my right leg.""",,8
1285,DZNA9pFWLL7r7kQlARNJN_BT,EN,"Translate ""My dog bit Tom in the leg.""",,8
1286,3lr1ZeVsuyE6JWjdbK559N_BT,EN,"Translate ""Tom has lost a leg.""",,6
1287,5uK1ZtM2bpna15nB1lHSod_BT,EN,"Translate ""We have an interesting example."" into English.",,8
