taskId,language,description,topic_id,word_count
45,6je9mSkTQUD6j0oXc0XQrA,deu,aufgabenbeschreibung prufen wissen transtheoretisch model ttm lernziel versteh ttm fallbeispiel anwened zeitkriterien ttm ttm gehor zeitkriterien autor beschreiben fur stadium innerhalb zeitspann jemand verhalten gedenken lang jemand erwunscht verhalten praktizieren practic zeitkriterien fixen vorgabe orientierungshilfen art verwend zeitangab studierend arbeit ubrigen practic ttm ganz zeitkriterien fallvignett karl heinz jahr alt wohnen eltern grosser stadt schweiz lehrjahr maler berufsschul belieben arbeitsort fleissig lehrl schatzen karl heinz wurd polizei mehrmal bei kiffen erwischen gerichtsurteil verpflichten kur stadtisch suchtpraventionsstel thema go bad redukt stopp cannabi konsum kur einzelset durchfuhren ausgangslag karl heinz erscheinen rechtzeitig erster termin herr konsilio kursleit informieren uber kursverlauf karl heinz hort aufmerksam sagen abschliessend ja interess tun weiss warum kiff aufhor kiff abend wochenend gut zeugniss schule arbeit pflichtstund absitzen mehr frage stadium ttm befinden karl heinz,2079.0,128
46,an4Fz56H0WT6IEjQje3AMv,deu,aufgeben karl heinz scheinen erster sitzung herrn konsilio wenig beeindrucken equal liebsten wurd mehr hingehen gut zubird tun cannabi sein politisch problem kumpel ausbad musst herr konsilio lachelt machen pflichttermin ab nachst sitzung eroffnen karl heinz uberraschend drei tag kiffen erst gestern joinen rauchen aufwand paar joint machen find herr ubertrieben massachusett institut of technolog konn vorstellen wenig zubird kiffen frage stadium ttm befinden karl heinz,2079.0,66
47,4NNxvy93M4B9ga8HmozWhz,deu,benennen conk exit croak out phas kundenbeziehung,,7
48,1EPrTzqFvve9qvoHOr5bPP,deu,erlautern stichwortartig worum einsteinium potenziell atom number kunde kundenbeziehungslebenszyklu gehen,,10
49,1q8HjXTXl6pafd3UuTNn7a,deu,nennen daunt dash pall drei verschieden kategorie d kommunikationszielen,,9
50,6PqIlscbsyz8u399b8CvY1,deu,equal snuff rival -- kernelement snuff brown experi antwort stichwortartig,,10
51,2Mddfpq7qgDa8iYxEo1ZxT,deu,human homo be produktportfolio weiterentwickeln homo nennen stichwortartig break verschieden moglichkeit,,11
52,9J2yHcGXsEfaxJmFU93t7q,deu,nennen diethylstilboestrol scrag choke drei eckpunkt diethylstilbestrol magisch dreieck diethylstilbestrol price,,11
53,6JbDfFBGSWL5PV7f1vfuQM,deu,five hundr ausdruck nachfahren stammen grundwort fahr althochdeutsch faran steuer fortbewegen erklar pass away bildhaftigkeit by quinen ausdruck,2029.0,18
54,8JpcAKx32tR8iPBZXyy9Mv,deu,d ausdruck fahren river stammen grundwort fahr althochdeutsch faran steuer fortbewegen erklar riv bedeutung,2029.0,14
55,8NaclHgFFv79UrF6HKLluq,deu,ersetz hideaway chapeau fett gedruckt ausdruck synonym lid geschmack fur mode,2027.0,11
56,51vmUpiNHBf6NMTKufDbqw,deu,wichtig mittel neu erkenntniss sachverhalt sprachlich massachusett institut of technolog bestehend bring mittel erfassen ubertragung five hundr eigentlich bedeutung ding bildlich vorstellen erklar ausdruck fussnot fiv hundr eigentlich bedeutung fuss,2030.0,30
57,3w8ZWju1fX27KYHRHoYVZl,deu,five hundr ausdruck fahrt stammen grundwort fahr althochdeutsch faran steuer fin fortbeweg erklar riv bedeutung,2029.0,15
67,4KWbwnTRRMMawwNAZGhuox,deu,dysprosium offen dy atom number aufgeben,2130.0,6
68,auENLxQmQPpaV7QFcjwH3E,deu,erklar pall scare away delawar riv bedeutung delawar folgend ausdruck dialekt,2031.0,11
69,1NBRv5heAsqbZa8sABf6mM,deu,erklar buy produc the farm bedeutung make -- folgend ausdruck fachsprachlich,2023.0,11
70,4EV.Ccg5Aa.a2jHtglgeSC,deu,erklar conk bedeutung stilboestrol delawar folgend ausdruck durchschnittssprech,2023.0,8
71,3kWiRs7UiwT6Iy8PLc6eSd,deu,wichtig mittel neu erkenntniss sachverhalt sprachlich massachusett institut of technolog bestehend mittel erfassen au ubertragung eigentlich bedeutung d ding bildlich vorstellen erklar hideaway ausdruck fussnot eigentlich bedeutung fuss,2030.0,28
83,1Lp9RuD9olT6GPuS0p3qDW,deu,betriebsabrechnungsbog bestehen au drei atom number kernelementen east kostenrechnung handeln eastward,3261.0,11
92,9D8EK0vMjSP7TyovoezosK,deu,ausgangslag privatschul ag bitten bewertung aktiv passiv hilf mobiliar schule veralten daher wurd anfang neu mobiliar pulen stuhl etc wert chf kaufen privatschul heutig tag erfolgreich konnt schule problem leisten mobiliar uber jahr linear restweren abgeschrieben nettoverausserungswert end chf schatzen frage trin begrunden unten stehend textfeld stichwortartig vorgehen warum vorgegang punkt ziel vorgehen hilf gesetzlich bestimmung begrunden konn,2080.0,58
93,7VMqCoMCVKt9q3MA6S8OMF,deu,ausgangslag privatschul ag tenn jahr fur kaufprei chf liegenschaft grossen gebaud erworben schulgebaud nutzen atom number liegenschaft schulgebaud befinden gut lage zurich marktwert per end chf schatzen frage begrunden unten stehend textfeld stichwortartig vorgehen warum vorgegang punkt lid ziel dassi vorgehen hilf gesetzlich bestimmung begrunden konn,2080.0,46
94,36q34vkz1298xvBYZgQIcr,deu,ausgangslag privatschul ag erfolgreich bankzin derzeit hoch chapeau massachusett institut of technolog anfang borsenkotiern obligationen nominalwert chf kur kaufen schlusskur bilanzstichtag end betragen frage begrunden unten stehend textfeld stichwortartig vorgehen warum vorgegang punkt ziel vorgehen hilf gesetzlich bestimmung begrunden konn,2080.0,40
95,5MmwA7Y7AIs6QHqfqywBJx,deu,warenhandelsunternehmen bilden immer hyrax warendrittel zug hideaway fiv fivesom hundr bewertung warenlag geschehen still reserv hyrax warenlag abnehmen erklar unten stehend textfeld stichwortartig punkt,2080.0,24
96,4o6BJYhx09aarfMLMpExcJ,deu,exhal einfluss expir hoch conk first state umrechnungskurs fur verbindlichkeit fremd wahrung expir bildung still reserv erklar unten stehend textfeld stichwortartig punkt,2080.0,22
97,5JuMwWdXR7b6T4NFvlrqbL,deu,einfluss auflosung still reserve gewinn first hideout stat geschaftsjahr extern intern erfolgsrechnung fail erklaren unten stehend textfeld stichwortartig punkt,2080.0,19
98,3WWcJfgwQWk8mvXsx9ImNh,deu,einfluss chapeau bildung still reserve hideaway gewinn geschaftsjahr extern intern erfolgsrechnung erklar unten stehend textfeld stichwortartig punkt,2080.0,17
99,XTNtgSiTKh6s7fEpECwbr,deu,still reserv fin five hundr handelsbilanz still reserv five hundr steuerbilanz behandeln erklar unten stehend textfeld stichwortartig punkt,2080.0,18
100,9t7QBrdZd9M7rMrsfuhIpx,deu,ausgangslag give out georg frederick handel ag klein warenhandelsunternehmen beauftragen wirtschaftlich lage unternehmen beurteilen mitarbeit buchhaltung stellen folgend kennzahl verfugung liquiditatsgrad eigenkapitalquot liquiditatsgrad anlagedeckungsgrad intensitat umlaufvermog liquiditatsgrad hold intensitat anlagevermog stilbestrol frage beurteilen anhand relevante kennzahl -- kapitalstruktur unternehmen begrunden unten stehend textfeld stichwortartig punkt,2080.0,45
101,8lCKfuC7z6p7g27v8bziwz,deu,ausgangslag georg frid handel ag klein warenhandelsunternehmen beauftragen wirtschaftlich lage unternehmen beurteilen mitarbeit stilbestrol buchhaltung stellen folgend kennzahl verfugung liquiditatsgrad eigenkapitalquot liquiditatsgrad anlagedeckungsgrad intensitat umlaufvermog liquiditatsgrad intensitat anlagevermog frage beurteilen anhand relevante kennzahl -- liquiditat unternehmen begrunden unten stehend textfeld stichwortartig punkt,2080.0,42
102,9PMk4k18gNu8ddymLYshi1,deu,ausgangslag handel ag klein warenhandelsunternehmen beauftragen diethylstilbesterol wirtschaftlich lage unternehmen beurteilen mitarbeit buchhaltung stellen folgend kennzahl verfugung liquiditatsgrad eigenkapitalquot liquiditatsgrad anlagedeckungsgrad intensitat umlaufvermog liquiditatsgrad intensitat twenti sev anlagevermog sixti sev frage beurteilen anhand relevante kennzahl -- anlagedeckung unternehmen begrunden massachusett institut of technolog hilf golden bilanzregel unten stehend textfeld stichwortartig weiter kennzahl ware hilfreich fur beurteilung anlagedeckung punkt,2080.0,58
103,8oI2GE04oZ0aRBvJpK9MOP,deu,ausgangslag beispiel ag klein detailhandelsunternehm buchhalt beispiel ag bitten beurteilung unternehmen hilf stellen paar kennzahl verfugung eigenkapitalquot anlagedeckungsgrad deuc eigenkapitalrentabilitat liquiditatsgrad gesamtkapitalrentabilitat intensitat anlagevermog fremdkapitalzin betragen frage deuc beurteilen anhand relevante kennzahl -- go bad kapitalstruktur unternehmen begrunden unten stehend textfeld stichwortartig berucksichtigen dabei leverag effekt punkt,2080.0,47
104,7bw06WDQPJV5QYYsmItCPd,deu,ausgangslag beispiel atom number klein detailhandelsunternehm buchhalt beispiel atom number bitten beurteilung unternehmen hilf stellen d paar kennzahl verfugung eigenkapitalquot anlagedeckungsgrad eigenkapitalrentabilitat five hundr liquiditatsgrad triplet gesamtkapitalrentabilitat intensitat anlagevermog fremdkapitalzin betragen frage beurteilen anhand relevante kennzahl -- rentabilitat unternehmen begrunden unten stehend textfeld stichwortartig punkt,2080.0,45
105,8NahvEDSTPdaEps0wNLf5l,deu,ausgangslag beispiel ag klein cash one chip detailhandelsunternehmen buchhalt d beispiel ag bitten d beurteilung unternehmen hilf stellen paar kennzahl verfugung eigenkapitalquot anlagedeckungsgrad two eigenkapitalrentabilitat liquiditatsgrad gesamtkapitalrentabilitat intensitat anlagevermog silver fremdkapitalzin betragen frage two beurteilen anhand d relevant kennzahl -- anlagedeckung unternehmen begrunden hilf d golden bilanzregel erlautern gold bilanzregel notier antwort stichwortartig unten stehend textfeld punkt,2080.0,57
106,219f5joqQql7XDySwYd25v,deu,evergreen state wa zeigen exit geldflussrechnung antwort bitt give up the ghost kurz satz punkt,3497.0,15
107,8KQDnETWlW588jCixnINxC,deu,nennen break drei bereich five hundr give away geldflussrechnung punkt,3497.0,10
108,4BVgGOMT8lc7a9OVzceRfy,deu,atom number grund choke geldflussrechnung nuclear choke drei bereich betriebstatigkeit investitionstatigkeit finanzierungstatigkeit gliedern antwort nuclear bitt kurz satz punkt,3497.0,19
109,76nhkazQaKY95MpLDzRLxU,deu,snuff -- beschreiben croak indirekt cashflow berechnung kurz satz punkt,3497.0,10
110,3I0z2itiCCK8beR3pvnKAB,deu,nennen kick the bucket drei informationslucke bilanz erfolgsrechnung kick the bucket hilf massachusett institut of technolog geldflussrechnung schließen pail punkt,3497.0,20
111,3KaehXdPxUk9ronkE202Eq,deu,begrunden kick the bucket kurz satz weshalb folgend aussag vorherige aufgabenstellung falsch punkt erfolgsrechnung zeigen aufwand ertrag period sowi ursach fur conk out veranderung diethylstilboestrol eigenkapit aufbau,3497.0,27
112,9joSdj86KKC9fiML1D4ECL,deu,begrunden kurz satz weshalb folgend aussag d vorherig aufgabenstellung falsch punkt erfolg unternehmen hangen eng geldfluss zusammen erfolgsrechnung zeigen demzufolg zahl gewinn verlust alabama geldflussrechnung zunehmen abnahm d flussig mittel,3497.0,30
113,3fOgFu7o7g8v4d4SkpwMC,deu,unternehmen weisen hideaway letzter funf blunt jahr jeweil stark negativ operativ cashflow beurteilen basierend data geschaftstatigkeit unternehmen antwort bitt kurz satz punkt,2986.0,22
114,9k6o4V3qB4k7Ts6ezK5cZT,deu,unternehmen weisen letzter funf jahr jeweil sod negativ operativ cashflow einfluss finenzierungsmassnahmen delawar riv investitionstatigkeit delawar unternehmen antwort bitt kurz satz doubl dy punkt,2986.0,24
115,33KQBcgBh187qHk5LUhgEe,deu,neg washington bedeuten electroneg finanziel cashflow american capit period erklar kurz satz punkt,2986.0,13
116,2QXR9xomSRh911HWQchHCq,deu,evergree neg state bedeuten disconfirm investiv cashflow evergreen planen period erklar kurz satz punkt,2986.0,14
117,8KEdgw9QEyC5ISCU0kjxuh,deu,equal bedeuten convinc finanziel cashflow period erklaren win over kurz satz convinc punkt,2986.0,13
118,6YNymtRvUNj66i8zNki3h2,deu,compris prescrib bedeuten prescrib investiv cashflow period erklar kurz be satz punken,2986.0,12
119,5fffcrwUoxL9DvmznUa1r4,deu,evergreen stat massachusett institut of technolog begriff cashflow meinen establish erklar begriff cashflow kurz satz appli scienc punkt,2986.0,18
120,4basKSii3LSaDdxCST67bD,deu,erklaren hideout begriff nettoinvestitionen hideaway kurz satz hideaway punkt,2986.0,9
121,5A3DWMsshT79Tz4FkxLX7i,deu,liber broad cashflow definieren -- differenz cashflow nettoinvestition erklar bounteou kurz satz bedeutung liber cashflow punkt,2986.0,16
135,5YSAZzIwF7X5TWAJC8e3GC,deu,geeignet planungsinstru erleichtern zeitmanag manuel zeitplanungsinstrument agendum terminkalend vorteil militari river bei handschriftlich erfassen gut river ereigniss ziel konzentrieren militari aufschreeben elektronisch instrument smartphon softwareprogramm microsoft outlook vorteil,2121.0,28
136,aW1cigyt9Dv8AuJ1NVEScY,deu,d regel unterscheiden hoosier state six stressoren zwei stressore geben neben physisch stressore physikalisch stressore,2121.0,15
137,3JHeSWEVyIO5S90KA5w2SW,deu,alabama vollstandig erledigen konntest musst pendenzen fur becom flat nachsen planungsperiod vormerken zubird frage musst stellen astronom unit verspatung lernen,2121.0,20
138,4WzJ5WFl51g9ptTrLhU9Jx,deu,conk fail method sehen sech mortal teilnehmend person idee funf anhort wofur stehen nummer drei,2121.0,15
139,bmNTbN2PAUPb3dQzMSjL2J,deu,x losung gleichung sqrt x x begrund antwort rechnerisch,998.0,9
143,agc5YUXf1h78fQClVlyL3B,deu,ergonomisch arbeitsplatz -- focu arbeit erhohen diamond state element arbeitsplatz konne stressoren optimum einrichten bzw einstellen,2121.0,16
144,2M7PjGVb5NJ6AHpnIJele0,deu,d exisen korrekt begriff fur materi gentleman gentleman coni einkauft weiterverarbeiten,,11
145,37to077dDzG9FI861q9PPj,deu,nennen drei element stichwortartig perish exit schrein produktionsprozess amyotroph later sclerosi conk vorleistung dienen,,14
146,10uWbJNdAWK7SMZLrzj4Uy,deu,nennen drei element pall stichwortartig produktionsprozess stilbesterol numer schrein atom number investit fungieren,,13
147,aAZ13FjbBFWaYnv8yBnrml,deu,beschreiben kurz begriff diamond state -- patron diamond state verstehen,,10
149,48ehdboYg586wOdrB9eWvC,deu,nennen hideaway hideout erster schritt erstellung portfolioanaly,,7
150,V2YX6VyfNZ68E5B35toMD,deu,beschreiben kurz satz nachteil portfolioanalys,,5
151,5S8B2mvmpZp5T0qmfdYgVa,deu,risiko konn bei produktporfoliomanag auftreten,,5
152,14y80JayU309cnhK7tOFrq,deu,nennen choke deceas drei univariat statistik,,6
155,9wqqG3LAIy46f4WiRky43d,deu,whit beschreib iota shred drei stichworte,1.0,6
157,7pPnbyBV2pVaNfgp46HzNs,deu,bild satzgefug mehrer satz stilistisch gold gut d h verstandlich buy the farm pilotin neben pionierin luftfahrt heuen kenn amelia earhart vergessenheit geraten dürfen ebenso mutig erfolgreich elli beinhorn deutsch hannov erst steal frau allein weal fliegen,3244.0,37
158,5T6iTNNbQm99Ibg3-410Om,deu,verdeutlich aussag unten stehend text nummeriert stelle konnektoren z b namlich usw einfugst satz entsprechend umformulierst dadurch ergeben atom number einfach satzen teil satzgefug verlasse schlitten fuhrt zubird rapid verschlechterung bacon gesundheitszustand scharen arzt reise zubird pflege atom number experiment hauptstadt stalljung wichtig beobachtung mehr zubird bacon vorgelass river fuhrt experi fort stellen fest gefroren huhn zwei woche keinerlei zeichen verwesung feststellen schliesslich sterben bacon stalljung arzte ergebni experi anvertrau interessier dafur bertolt brecht text experi,3273.0,76
159,863IcwydXxA5U3mIe3fVqA,deu,personifi passieren be bauernhof antwort kurz satz,,7
160,3MFNU0xZBMP8avxaE7ORjH,deu,evergree evergreen planen state geben vitamin tell e schreinerwerkstatt antwort kurz satz,,12
162,1WuhVWGt29g7493WIHOipn,deu,beschreib scheitelpunkt parabel go finden exit form f x ax bx c vorliegen verwend f x x x lou gehrig valet diseas beispiel,1020.0,23
195,WBpXGmPRwzaCY4ClvaQEF,deu,valeri hingegen sicher coney multimo stichprobe studi geeignetst herangehensweis technik nennen vorteil d multimo stichprobe studi,3260.0,16
196,8x49ANzDeR68hd1Rve3HhF,deu,existieren divers unterschiedlich erhebungstechniken valeri adri darub fur anliegen gut eignet adri uberzeugt coni choke interviewtechnik besn eignen nennen vorteil interviewtechnik,3260.0,21
197,8nSPwIuZTuI7NbV8yYi3GA,deu,beschreiben manikin give out form rational einsicht figur kurz satz,3260.0,10
198,T7VVus4cqt8rgQjgRR3rz,deu,nennen nachteil multimo stichprobe studi,3260.0,5
199,2SPSEO6CyXPatDRBRl5jVI,deu,nennen nachteil d interviewtechnik,3260.0,4
200,7VEtWZ73oQo8phqt0dMguf,deu,beschreiben present snuff -- stage genehmigung neu face gerichtsbarkeit satz,3260.0,10
201,9UjOSEqJw3HaKHCRBEc1Wm,deu,beschreiben go uncollect bad regret stage experimentieren lernen satz,3260.0,9
202,5uBTwJWddIH7ajvEqJF0TR,deu,beschreiben give out phase phase angl schock uberraschung have satz,3260.0,10
203,4NlwX5crHsL6M3Eaj1pd6A,deu,beschreiben lean expir phase angl verankerungsfahigkein kontinuierlich tilen verbesserung satz,3260.0,10
204,331yW9uCxx6afmJcSHxVgL,deu,beschreiben pall phase form angl akzeptanz emotional stage krise satz,3260.0,10
205,41I0KxO9aLF9wiaoeTu0Hm,deu,beschreiben give out phase angl verweigerung realitat consecr leav satz,3260.0,10
