taskId,language,description,topic_id,word_count
382,3HutfSnU3Aq89ZhbTCeIPx_BT,eng,anim say write sentenc,,4
404,7shbJvksDqe6w8GxYWYPjM_BT,eng,word rememb level name topic predic object write english,,9
405,6yifOPK7btOaqZ7s9oUch4_BT,eng,write sentenc word learn level,,5
406,vq7MNPDXoX8gG1TfdUzZf_BT,eng,write paragraph word learn level,,5
417,9xrUaOZaijq9iVxHOdtDmy_BT,eng,anim say write sentenc,,4
419,a9x0z2UCcRh5zCmeXY1zk4_BT,eng,howi nicholsbi open store,,4
422,8lxRyLzStOK9eUhNRal38O_BT,eng,describ interact girl dog follow imag,,6
423,aazKG44PsKc5UnpTiDECut_BT,eng,write three short sentenc someon els continu write present ten use follow verb love fear hate exampl love cat,,19
427,6ruggOUwPBc9VefB2TD28P_BT,eng,know blockchain,,2
428,ZLpjqCRnUf6QF60wvEhBt_BT,eng,blockchain topic familiar answer keyword,,5
429,xaGpHjZXZL62HIdbeTEkg_BT,eng,correct phrase hello name captain cook,,6
434,6P87Q52yNtW6JpIm040QHJ_BT,eng,know climat chang summar max word,,6
435,63suDE8D54Z7PXe4WUmQrH_BT,eng,know climat chang summar max word,,6
436,28NfdA6EwPi5Ld88l1sl6i_BT,eng,one behav build earthquak,,4
437,14ambh1obhw7TYMQE8lcC1_BT,eng,write short text sentenc past simpli use word usual sometim never,,11
438,8EmBlP6vc49aUpqCFODjiR_BT,eng,give know two write,,4
439,3elDg8Bsg126ktrMA9XnQ7_BT,eng,simpli write sentenc past use one word usual sometim,,9
444,25RGLvb2p0G5zulfX9xQOj_BT,eng,man woman write sentenc posit neg happen pictur use two list verb present progress form,4815.0,15
445,18Ccvc8NMJT5xqLv9nAgTH_BT,eng,anim say write sentenc,,4
457,a0s1XNwpeGQ9pLGnqdkhni_BT,eng,translat love dog,,3
458,7XyIGD5tZe85NDHIxMFvXA_BT,eng,peopl write sentenc happen pictur use two list verb current progress form ask buy carri sell,5145.0,16
472,5DHsZ2qeOj66KMKq8ScRLz_BT,eng,good leader know write concept keyword get bonu point also give exampl concept,,13
527,9TYXjQ0ixmr7vPazqDnrmI_BT,eng,celebr swiss nation day,,4
542,25Y2BLZGCpkay0f4dRrvpf_BT,eng,describ interact girl dog follow imag,4815.0,6
543,3Jr6T26XL13aKRh31JX0xi_BT,eng,one peopl photo visit london write day london point view write short text sentenc simpl past experi question like help,4815.0,20
562,9BEPLYwJtle6SNFq4iKN0U_BT,eng,write sentenc english,,3
569,7olXITeLPhA7lpuJNFI0x0_BT,eng,well know christma feast birth jesu christ bring world virgin mari tell would give birth child,,16
572,9Mc5FyG63rf6kYt9niCyf1_BT,eng,great expect charl dicken father call surnam pirrip christian name philip infant tongu could make either name long explicit pip call pip call pip give pirrip father surnam author headston sister mr joe gargeri marri smith sinc never see father mother never see resembl two day long day photograph first fantasi unreason stem headston shape letter father headston give strang idea squar stocki dark man curli black hair draw childish conclus letter turn inscript also georgiana woman mother freckl ill,,80
575,3Q2XVF2pxuk80nm3RKCEgR_BT,eng,snowflak geometri know snowflak look beauti know also tie interest mathemat object call blend group simpli put two transform appli snowflak still look could transform tip could place mirror one half snowflak match reflect,,34
577,acULs3NPhSo8GoCnzRr550_BT,eng,gift get famili tip creat list simpl keyword,,8
578,bFnkviohpp9w8xLXYyFgj_BT,eng,tragic beauti embodi christma spirit decemb soldier first world war cross man land celebr christma truce even end common christma carol even footbal match countri involv christma truce,,28
579,3ic4WkJzo38a3N18uRT4dN_BT,eng,describ interact girl dog follow imag,,6
580,qvpFCnVIvh9KSq5Zj8wpy_BT,eng,name ingredi contain eggnog,,4
581,4ZtMfsnqJOQabCc7IApHJN_BT,eng,wish someon merri christma french,,5
582,1eCGJjuvqMWa0XbPT8455E_BT,eng,sign age give concis answer,,5
584,2UMtJUswomA7LRi0R8WvXz_BT,eng,write hear john play cat,,5
585,5u9DZIU6uoD8WzGcFOR339_BT,eng,simpli write sentenc use one word usual sometim test feedback write someth like usual coffe morn,5145.0,16
586,3dJg4CNE4M6745TGO3hpJu_BT,eng,five phase project manag test feedback write someth like meet scope realiz,,12
587,5qBvawWa1k182LVJCTe121_BT,eng,event earthquak build make recommend test feedback write someth like walk around scream,4815.0,13
588,3gKnqzVuNvU5AgcrVVzhqc_BT,eng,learn climat chang test feedback write someth like climat chang seriou threat,4815.0,12
589,2HXatST9nZb6pCE7sJuWBr_BT,eng,love edinburgh edinburgh first time child parent sister think magic citi special atmospher small enough move easili feel lose big enough lot leav school decid go univer good decis wonder time local realli friendli even start understand edinburgh accent fact love edinburgh much stay univer initi live work citi meet husband real scot move nearbi countrysid work home busi love go citi weekend mini last week parent come stay visit edinburgh castl scottish nation garsman one day go zoo child anoth day take boat nearbi abbey,,86
590,4XqgBukjnrj5Ky0GUL8Isw_BT,eng,write hear john play cat,,5
591,3786WSi5Nn58r5VZESlFst_BT,eng,simpli write sentenc use one word usual sometim test feedback write someth like usual coffe morn,,16
596,aqdN5okrn7v96q2pZ6draC_BT,eng,event earthquak build make recommend test feedback write someth like walk around scream,,13
608,1Gs0VtDQxPH9WO8W15Revx_BT,eng,describ see pictur,,3
609,aMnKVp4XSra33C9zSsDIR_BT,eng,could cat say situat could speak write sentenc test feedback write someth like play,5145.0,14
611,4AUaLoTasUk86ezdbK3d7q_BT,eng,student answer question evalu grammar spell plan weekend write sentenc,5145.0,10
612,8kVrscmjkny6CtVtjsqO30_BT,eng,put follow word correct order make judgment commun never enemi groom,,11
613,8FV1FHxBMDF8vnTy6FtguO_BT,eng,activ passiv band sing song queen song queen sung band,,10
614,8CHf6OTOwiM7b44ADOwK6P_BT,eng,sentenc carolin true correct neg sentenc exampl carolin studi glasgow solut studi glasgow studi edinburgh understand scottish accent begin,,19
615,6k8QjfUF2b472CVTPitx8q_BT,eng,student respon task evalu grammar spell well tension keyword write sentenc simpl languag use one word normal sometim test feedback write someth like usual coffe morn,5145.0,26
618,7YXAOXqXKk65WRBjKEmL0P_BT,eng,mani reindeer santa name one,,5
718,3eFwaoVZANA7mLeCSUdt8J_BT,eng,mark keyword appli bob,,4
777,8kr659BCDps8XfAdE4DYQR_BT,eng,put word correct order creat sentenc normal remov piec skin side,,11
778,PrboJKJLSM6Ok9R2YeF4t_BT,eng,put follow word correct order form sentenc use care anoth chimpanze lip tooth sometim,,14
998,R24rmdBVmI9QUQ59CeCil_BT,eng,one behav build earthquak,,4
999,2KO9ICLsLJT6Eqglg3Y4zi_BT,eng,one behav build earthquak,,4
1000,4DKHXxkvaF762VkVZhc7kq_BT,eng,gener name natur satellit,,4
1001,nqu0vtfgjH8ly72XMcGSF_BT,eng,battl waterloo,,2
1003,fq0rtjwXs79bZKorNNJxs_BT,eng,battl waterloo,,2
1312,3zbxDUoJVuh8Rptc9NhUqT_BT,eng,battl waterloo,,2
1313,4vji1aRS0588Bd9QAgwuow_BT,eng,task consist flirt bot,,4
1315,aAk14uhGibt7xiZ78wFhtZ_BT,eng,task consist recogn bullshit,,4
1316,9ZrKp7cJzKOa3wdTsWJJSZ_BT,eng,task recogn help difficult,,4
1317,1aguJBiSWv89V7fICXsnQD_BT,eng,task consist earli detect termin,,5
1318,C58gcaiXIj95mU6JMbhwA_BT,eng,task consist recogn skip later,,5
1319,4gt0xrzcJPu7q6gwyOAbOA_BT,eng,task consist recogn theori,,4
1534,akYulFrAa5n6nUUBiHNyBD_BT,eng,gener topic detector voci trainer posit feedback show,,8
1832,4i811yJMsQja4C3GII7BHS_BT,eng,anim say write sentenc,,4
1833,2NqBhaOFPAC81UCkPE5Ggc_BT,eng,anim say write sentenc,,4
1834,5qzqbtE1MzG918eSLYHWa4_BT,eng,anim say write sentenc,,4
1874,4fK0HzN6ftp8lbg1ziA8Lr_BT,eng,one behav build earthquak,,4
1890,4APntIETx605Md7SoxZoEG_BT,eng,spiderman describ word sentenc,,4
1891,2HdFq9ySLjcaMyk1Gzm3vG_BT,eng,capit usa give answer word,,5
1892,3uZ7sK6YDFN7a3BMz8upRy_BT,eng,georg washington describ word one sentenc,,6
1894,1ApV4pA16hP9jvCS0CSkdh_BT,eng,answer question full carolin move edinburgh,,6
1895,3yVJtv9S0z49bdlTgpTgCs_BT,eng,anim say write sentenc,,4
1896,31SEpU0OluZabtx8GtxdHp_BT,eng,anim say write sentenc,,4
1897,3s6tMlF9an06LNiCLaTENK_BT,eng,read follow text answer follow question chimpanze use face express differ feel grin scoff show excit anxiou clench lip want impress anoth chimpanze play chimpanze usual open smile upper tooth cover addit face chimpanze also commun bodi languag exampl hair air excit reaction also mean afraid aggress usual rais arm hit ground stare anoth anim chimpanze usual produc differ type call exampl special identif call help famili find chimpanze play often make sound similar laughter bodi contact import maintain harmoni group chimpanze,,82
1898,8EJMDBJdEYw9ui0EdxVZKG_BT,eng,georg washington describ word one sentenc,,6
1906,ailLeGsc4fd9d2LvafZK8n_BT,eng,describ interact girl dog follow imag,4815.0,6
1926,axuORmJciKT7iu1U9Q7YUw_BT,eng,select one anim write sentenc answer question anim commun commun anim ant bee whale,,14
1936,3DvxkIvJW856B0G9RNH5WC_BT,eng,put follow word correct order make judgment commun never enemi groom,,11
1937,6caoNTbeI319o7t279ut9b_BT,eng,put follow word correct order make sentenc alway commun chimpanze live,,11
1938,4C7LJ5jbzhaah43YRv0Kba_BT,eng,put follow word correct order form sentenc look lice,,9
1939,6yMuYUiP1NawLzjDpKxPP_BT,eng,put follow word correct order formul phrase gener small piec skin search,,12
1940,5ZmoN76LAXp80mxQEDy1G4_BT,eng,put follow word correct order formul sentenc sometim piec skin take away eye,,13
1941,7GrvqohuDeL7FMf4YqCME3_BT,eng,put follow word correct order make sentenc hand hold back hair use chimpanze alway,,14
1942,9RgeoUjjlAK7pgMiKPSo9V_BT,eng,put word correct order creat sentenc normal remov piec skin side,,11
1943,8ZfzX4m3PoO5KXAPmZSp79_BT,eng,put follow word correct order form sentenc use care anoth chimpanze lip tooth sometim,,14
1944,3fihxNehH2P9NA88wKcTmk_BT,eng,write three sentenc b exampl priscilla write short text english week,,11
1945,7JoWDCdMPPb9e1YWRjz2T8_BT,eng,put follow word correct order form sentenc,,7
1946,79VYk9WxN1G8A8pVcQHRBh_BT,eng,answer question full carolin move edinburgh,,6
1947,929t9knVhXx9k4eSpNe3XJ_BT,eng,carolin move countrysid near edinburgh,,5
1948,1kGEhQVR8QD7T5FyuK7v7Q_BT,eng,sentenc carolin true correct neg sentenc exampl carolin studi glasgow solut studi glasgow studi edinburgh graduat move back england,,19
1949,5kJ7UAiz8a27f73M0HeExI_BT,eng,howi chang tradit design,,4
1950,98FuI2QeAsX80CxRqeUb4k_BT,eng,like citi mention two thing,,5
1968,6LvFcOpjEmD8Vc9p1F4l9h_BT,eng,sentenc carolin true correct neg sentenc exampl carolin studi glasgow solut studi glasgow studi edinburgh carolin see edinburgh first time teenag,,21
2100,8xf7XAx4kJ17xSCyYNrpeT_BT,eng,answer question full carolin move edinburgh,,6
2101,4QoaqmHMkr9JTM0xbx5gr_BT,eng,come howi store,,3
2102,4epRABqDpuFaDou7SO9tcz_BT,eng,long take make kilt hand,,5
2103,hYdTGxqkJ1aEJzpmQqzja_BT,eng,say howi life write three sentenc use follow verb help explain sit feel come measur take want sound think love enter greet exampl howi nicholsbi kilt,,26
2141,59jaAshF1uK60sUPEDERcU_BT,eng,pictur show girl dog play togeth,,6
2213,1hRJr3HtO9K923mOy0BWXr_BT,eng,hear christma carol,,3
2214,4lnlDttCiSo75iRyVD3LZu_BT,eng,hear christma carol,,3
2225,5mCTZdISzLYa7EpayOikGH_BT,eng,base knowledg inform contain case studi letter shm presid growth strategi swiss hotel manag sa pursu,,16
2226,7epO37vckpv6xxA0mMcboy_BT,eng,describ imag one sentenc use continu presenc one verb read drink listen,5356.0,12
2234,1KRvjczLAGnagj5slATYTp_BT,eng,describ interact girl dog follow imag,4815.0,6
2236,1NxZvJOUmk59buPJKidJON_BT,eng,describ interact girl dog follow imag,4815.0,6
2240,8lHjgtB0xTd64i6kKAk7um_BT,eng,give well advic friend parent give opinion,,7
2241,4vdaaOoffGh7RjfLJ4VA2w_BT,eng,describ esperanza relev name turn result two three question partner answer,,11
2242,aTRLomJYZFr7Bjjytw2r9l_BT,eng,make six sentenc famili friend brother sister mother father friend friend go like see play get earli park shop cat dog spider garden plant room movi video anim comput game footbal everi weekend everi day,,35
2262,1eKkX9eE46K66zvZLQqfe8_BT,eng,fact one man abl overtak without abl overtak,,8
2263,gidUSxLYmI8SaS4CEwBEW_BT,eng,fact one man abl overtak without take care first time abl overtak first time abl overtak first time abl overtak first time abl overtak first time abl overtak,,28
2264,4Gvk7oeCwwF6GSHvRuxEj9_BT,eng,feel peopl citi abl help say feel peopl citi abl help feel peopl citi long abl help feel peopl citi say feel citi feel peopl citi citi feel peopl citi feel citi feel peopl citi citi,,36
2265,65TnHLf4HHf6U8LfvZUEQM_BT,eng,feel peopl citi abl want feel peopl citi citi citi stay feel peopl citi citi citi live feel peopl citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi citi,,70
2266,7c7EfWGr3TJ78QMCSI0U6J_BT,eng,man put center good say man put center say man put center man put center man put center man put center say man put center man put center man put center man put center man man man man man man man man man man man man man,,47
2267,5vRqn9PxMfcasYn6JnuIfb_BT,eng,feel peopl abl want also,,5
2268,4JJt44MdjWH88z5F0nMA5j_BT,eng,big mistak anyth littl explain mean quot understand say bodi bodi say chri lachanc three friend learn boy disappear environ probabl dead decid go journey find boy bodi prepar journey room second floor realli hot glad sleep think excit roll two blanket tie around grab money readi go,,48
2269,15sKzdWMaXB8f0Mx9Aomk1_BT,eng,fact abl surviv without abl happen,,6
2270,9FHPtL8Lbn8uLdsqhCN4F_BT,eng,question ask answer ask answer tell german press agenc think go come say think go come ad think go come say think go come also say think go come,,29
2271,4JbleLRfJVb7fw0HOwrJH8_BT,eng,give well advic friend parent give opinion write opinion,,9
2272,ay8t0XBC8PZ9WvMzDX0EpW_BT,eng,connect sentenc ad word sentenc suddenli yesterday afterward driver clean bu lunch hear news radio minut later phone wife bu arriv redhil privat school leave school ten minut later car ram bu near town umlazi,,35
2273,5s8399RbkWI8GvGTjOnr8e_BT,eng,talk social differ peopl situat discuss idea class start like mayb woman first photo girl second photo use word good job lose job rich husband run away home,,28
2274,4RlKbkdRNum9GASNgE1bEe_BT,eng,turn scene stori movi toy charact show movi class film class like well,,13
2275,3EoN7DIcYL57i360TaDolo_BT,eng,final year high school write text plan school school magazin includ follow inform name age group like like interest plan go colleg find job appli travel write word,,28
2276,8mZsoep8FuD5yNROtdXExC_BT,eng,write spare time talk partner,,5
2277,4fHzBC8AGaM6WS2QwbGMt3_BT,eng,consid structur text great pressur way author collect ga lindsay fern abund natur resourc ga oil water canada peopl use natur resourc compar countri well posit come use modern technolog renew energi canada produc ten percent world electr enough use tradit resourc,,42
2278,6Q0HRlA2xM5aq7g7fTc2kb_BT,eng,wait long final abl find solut enabl we find solut took long take long take long take long take long take long,,22
2279,aN3TuuzODvX6KFjaxt1gl8_BT,eng,wait long abl leav countri say interview new york time come say wait long get,,15
2280,9rqaGdtA7CW6DrcjnY44M4_BT,eng,recent year show peopl unit state part world abl surviv abl surviv middl sign say messag caricatur even well middl sign peopl countri surpass messag caricatur even,,27
2281,5i9DHXRIoblaUJkAdk2cl9_BT,eng,recent year show one see oneself abl surpass oneself area environment concern one see oneself abl surpass oneself one abl surpass oneself one abl surpass oneself one abl surpass oneself one abl surpass oneself one surpass oneself one surpass oneself one surpass oneself,,43
2282,6BKtN5ZByiq6CALJjrLthp_BT,eng,wait long final abl find solut last anywher near long wait long wait long wait long wait long wait,,19
2283,5KgxQUShvpd7UZ4GDJKSYt_BT,eng,fact posit put world order get control,,7
2284,amHMLZJOuNy7jxM2cQl947_BT,eng,small group tri assign person profess countri origin,,8
2285,78HZGmFNZVJ6t7yeq96jnx_BT,eng,discuss associ assumpt underli caus associ assumpt,,7
2286,asyQSPnqmr2adcvmVynuPc_BT,eng,discuss associ assumpt underli caus associ assumpt,,7
2287,9RrAHXNqVVb7CiAjbRRKP8_BT,eng,three quot reflect posit view differ societi empha differ way much peopl must preserv individu turn quot slogan three quot societi becom integr whole see eye togeth see differ world azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident flow ocean man lose societi live man life independ bear develop societi alon develop b r ambedkar former indian minist law justic,,76
2288,77KedhRAxwt6xxV7DzztJe_BT,eng,three quot societi moment becom integr whole look eye see togeth complet differ world azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident flow ocean man lose societi live man life independ bear develop societi alon develop b r ambedkar former indian minist law justic,,60
2289,Kzia99NV6u9lLyJV7aoga_BT,eng,three quot societi moment becom integr whole look eye see togeth complet differ world azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident flow ocean man lose societi live man life independ bear develop societi alon develop b r ambedkar former indian minist law justic,,60
2290,7T4zzb9joaoa1GlVUV5Hht_BT,eng,proport world popul emigr intern migrat increa last year motiv share assess partner discuss possibl reason three quot societi moment becom integr whole look eye see togeth complet differ world azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident flow ocean man lose societi live man life independ bear develop societi alon develop b r ambedkar former indian minist law justic,,76
2291,HB4NCmudnG7NCy4XgzVMd_BT,eng,watch short clip social scientist hein de haa develop migrat last year outlin develop global migrat three quot societi moment becom integr whole look eye togeth see differ world azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident flow ocean man lose societi live man life independ bear develop societi alon develop b r ambedkar former indian minist law justic,,75
2292,7v6GoNFxSyy8okhHbzItPj_BT,eng,three quot societi moment becom integr whole look eye see togeth complet differ world azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident flow ocean man lose societi live man life independ bear develop societi alon develop b r ambedkar former indian minist law justic,,60
2293,84CKKLa8AGa9iJPSt8t37l_BT,eng,name mean take quot romeo juliet name call rise everi word smell sweet three quot societi moment becom integr whole look eye see togeth complet differ world azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident flow ocean man lose societi live man life independ bear develop societi alon develop b r ambedkar former indian minist law justic,,73
2294,pePyxXrmSU7dUOSQ8j6ZZ_BT,eng,moment becom integr whole look eye see complet differ world togeth azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident enter ocean man lose societi live man life independ bear develop societi alon develop name b r ambedkar former indian minist law justic hous mango street name mean hope english spanish mean mani letter mean sad mean mean wait like number nine,,77
2295,7DRWK4ZPFJCabiL91QLKJS_BT,eng,describ esperanza relev name turn insight two three question partner answer three quot societi moment becom integr whole see eye see differ world togeth azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident enter ocean man lose societi live man life independ bear develop societi alon develop b r ambedkar former indian minist law justic hous mango street name mean hope spanish mean mani letter,,80
2296,53KR9425p6I9u5BYkdlWsC_BT,eng,mean look eye see togeth complet differ world azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident join ocean man lose societi live man life independ bear develop societi alon develop b ambedkar former indian minist justic name mean hope english spanish mean mani letter mean sad mean wait like number nine,,67
2297,8rnixczosjF6Jo4jFlUrEC_BT,eng,mean sad mean wait mexican father play chine grandmoth chine sunday three quot societi moment becom integr whole look eye see whole differ world togeth azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ mikhail gorbachev former russian presid unlik drop water lose ident enter ocean man lose societi live uniti life man independ bear develop societi alon develop b r ambedkar former indian minist law justic hous mango street name mean english name mean hope spanish mean mani letter mean sad mean mean abstin,,90
2298,8SFeZJsJNL39bHmPvBJhNs_BT,eng,fact case we abl abid rule impos case abid rule case abid rule case abid rule case abid rule case abid rule case abid rule,,25
2299,8JWXODhCNxs8lzQUXq5Wyz_BT,eng,fact abl surviv without abl surviv abl surviv abl surviv abl surviv abl surviv abl surviv abl surviv abl surviv abl surviv abl surviv abl surviv,,26
2300,2sN3OmRNH9LaUw0i4ozBWZ_BT,eng,peopl us part world problem peopl us problem peopl home countri problem peopl home countri problem peopl home countri problem peopl home countri problem peopl home countri problem peopl home countri problem peopl home countri problem peopl home countri problem,,40
2301,aau7PV9bo4L5Wy7N37rGqV_BT,eng,mean still rise deduc titl poem three quot societi perceiv integr whole see eye see complet differ world togeth azizah al hibri american philosoph jurist live way uniti diver comparison reconcili differ mikhail gorbachev former russian presid lose ident enter sea man lose essenc societi live human life independ develop societi alon develop b r ambedkar former indian minist law justic name mean hope spanish mean mani letter like number nine,,71
2302,39xrrVS1BWxaLylaaWwiiC_BT,eng,countri commit peopl interest commit peopl right commit peopl right commit peopl right commit peopl right commit peopl right commit peopl right far away far away far away far away far away far away far away far away far away far away far away far away far away far away far away far away far away far away far away far away far away far far far far,,68
2303,PKlo1mI1TB5ypN7rHCGFe_BT,eng,fact we abl play rule impo play rule play rule play rule play rule play rule play rule play rule play rule,,22
2304,4mCM4yHuc4s8V27Z2jBZ92_BT,eng,use dictionari word know reserv conclus idea make perman refer faulti excess extract dna test tell we racist retrospect regret do test confirm parentag could guess even seriou privaci concern rais give genet code corpor regret eas accept racist implic underli test desir understand dna ancestri test reduc cultur live ethnic biolog racial signifi neither particularli relev particularli accur join danger notion lie blood,,64
2306,ax2az6z4mKW9tbDHkNFxb9_BT,eng,fact abl surviv without abl surviv abl surviv abl surviv abl surviv abl surviv abl surviv abl surviv abl surviv,,20
2307,3wzqwCcmMODaOoiDYVukUn_BT,eng,fact we abl abid rule impos abl surviv abl surviv abl surviv abl surviv abl surviv,,16
2308,3yF0LvThqMHactY069rEFZ_BT,eng,respon develop societi also develop b ambedkar former indian minist law justic mango street name mean hope spanish mean mani letter like number nine mexican record father sunday grandmoth grandmoth,,30
2309,3bRXNjHcH0AaEBFu1df6fm_BT,eng,like illustr woman father play sunday morn chine song three quot societi integr whole look eye see whole differ world togeth azizah al hibri american philosoph jurist peac uniti similar uniti diver comparison reconcili differ bear develop societi alon develop b ambedkar former indian minist justic hous mango street name mean hope spanish mean mani letter mean wait like number nine,,61
2310,3MiM4MPsNLq8b2Mo6W8fcU_BT,eng,fact find world find world outdo outdo outdo outdo outdo outdo outdo outdo outdo outdo outdo live live live live live live live live live live live live live live live live,,32
2311,1SMBXu35xvK7kfTyn4pajE_BT,eng,first time woman live countri abl chang world chang do first time countri abl chang world first time countri abl chang world second time abl chang world third time abl live anoth countri second time countri abl chang world second time abl live anoth countri third time live anoth countri third time live anoth countri third time live anoth countri third time live anoth countri third time live anoth countri,,70
2312,88Gde55fB4Z5CpHyLf6hBk_BT,eng,first time woman chang world countri abl chang world say first time live anoth countri sad say first time live anoth countri sad say first time live anoth countri,,29
2314,3R6goWUWJ3y9giGmqY23Om_BT,eng,come far,,2
2355,aVFVLnduHv37MquiIxHvLg_BT,eng,love edinburgh edinburgh first time child parent sister think magic citi special atmospher small enough move easili feel lose big enough lot leav school decid go univer good decis wonder time local realli friendli even start understand edinburgh accent fact love edinburgh much stay univer initi live work citi meet husband real scot move nearbi countrysid work home busi love go citi weekend mini last week parent come stay visit edinburgh castl scottish nation garsman one day go zoo child anoth day take boat nearbi abbey,,86
2356,6MdqYZMjPq8a6NeB2N4LJC_BT,eng,give pirrip father surnam base graveston sister mr joe gargeri marri blacksmith sinc never see father mother never see portrait day long day photograph first fantasi come unreason graveston blacksmith wife name,,32
2357,ahLol0lVZw87NPIk1FUn4t_BT,eng,task call christma show feedback tailor specif need use late languag model mainli test two concept puppi track inscript merri christma,,21
2358,fPo1uw3NMfa9LEhACWeGd_BT,eng,love edinburgh edinburgh first time child parent sister think magic citi special atmospher small enough move easili feel lose big enough lot leav school decid go univer good decis wonder time local realli friendli even start understand edinburgh accent fact love edinburgh much stay univer initi live work citi meet husband real scot move nearbi countrysid work home busi love go citi weekend mini last week parent come stay visit edinburgh castl scottish nation garsman one day go zoo child anoth day take boat nearbi abbey,,86
2377,5oUQoH7HFks7PNZlPfqnsJ_BT,eng,translat sentenc english sit front comput,,6
2378,14OS9eQKgfv63ZY7d5k4T8_BT,eng,write sentenc past ten use follow word yesterday tell tell,,10
