taskId,language,description,topic_id,word_count
20,5XeRfbWOsAB8uOpsoObxdm_BT,deu,"Beas Workshop ""Mit dem Igel durch das Jahr"" ist Teil des Verlagsprogramms eines Lehrmittelverlags und wird dort verkauft. Warum muss Bea alle Bilder des Workshops, die sie unter der oben gezeigten Creative Commons-Lizenz gefunden hat, ersetzen? Antwort mit einem kurzen Satz.",3466.0,41
21,4VzSTu3Qkbuat8MKShbRnu_BT,deu,"Rolf bereitet das Klassenlager vor und erstellt eine passwortgeschützte Excel-Liste, um die besonderen Bedürfnisse seiner Schüler wie Medikamente und Nahrungsmittelallergien zu erfassen. Er schickt den Eltern den Link zu Dokument und Passwort, damit sie die relevanten Informationen über ihr Kind selbst eingeben können. Erklären Sie, warum Rolfs Handeln aus rechtlicher Sicht problematisch ist.",3465.0,53
23,6YATLhC6EKb7FLyt1ul8dw_BT,deu,"Die Schulmöbel waren veraltet, daher wurden Anfang des 20. Jahrhunderts neue Möbel (Schreibtische, Stühle usw.) im Wert von CHF 150 ""000 angeschafft. Da die Privatschule bis heute sehr erfolgreich ist, konnte sie sich diese ohne Probleme leisten. Lineare Wertminderung der Möbel über 10 Jahre auf einen Restwert von CHF 0. Der Nettoverkaufswert am Ende des 20. Jahrhunderts wird auf CHF 50"" 000 geschätzt. Frage 2 Erläutern Sie im nachfolgenden Textfeld schlüssig, wie Sie vorgingen, um den Wert zu ermitteln (2 Punkte). Ziel ist es, Ihre Vorgehensweise im Detail zu betrachten und eventuelle Denkfehler zu identifizieren.",2080.0,95
24,2KBKiamChix7AzgUXh7Fqw_BT,deu,"Ausgangssituation Vor zehn Jahren erwarb die Privatschule AG ein Grundstück mit einem grossen Gebäude, das sie als Schulgebäude nutzt, für einen Kaufpreis von CHF 2 ""300"" 000. Die Immobilie mit dem Schulgebäude befindet sich in einer sehr guten Lage in Zürich und der Marktwert wird Ende 209 auf CHF 4 ""000.000 geschätzt. Frage 2 Im Textfeld unten erläutern Sie kurz, wie Sie bei der Wertermittlung vorgegangen sind (2 Punkte). Ziel ist es, Ihren Ansatz im Detail zu betrachten und mögliche Denkfehler zu identifizieren.",2080.0,83
25,NDDRbv7TYQ5ycFBk5dno8_BT,deu,"Die Ausgangssituation Privatschule AG ist sehr erfolgreich. Da der Zinssatz der Bank derzeit nicht sehr hoch ist, hat sie zu Beginn von 20 _ 9 Anleihen im Nominalwert von CHF 50 ""000 zu einem Preis von 97% gekauft. Der Schlusskurs am Bilanzstichtag am Ende von 20 _ 9 beträgt 102%. Frage 2 Im Textfeld unten erläutern Sie kurz, wie Sie den Wert ermittelt haben (2 Punkte).",2080.0,66
26,5qyVy05gk247mvwo0zHkPa_BT,deu,"Ausgangssituation Privatschule AG bittet um Hilfe bei der Bewertung von Aktiva und Passiva. Da die Schulmöbel veraltet waren, wurden Anfang des 20. Jahrhunderts neue Möbel (Schreibtische, Stühle usw.) im Wert von CHF 150 ""000 angeschafft. Da die Privatschule bis heute sehr erfolgreich ist, konnte sie sich diese problemlos leisten. Lineare Wertminderung der Möbel über 10 Jahre auf einen Restwert von CHF 0. Der Nettoverkaufswert am Ende des 20. Jahrhunderts wird auf CHF 50"" 000 geschätzt. Frage 1 Bestimmen Sie den Maximalwert, zu dem die Möbel am Ende des 20. Jahrhunderts abgerechnet werden dürfen? (1 Punkt)",2080.0,95
27,1uvGe8Nno5walGTtXriQ6F_BT,deu,"Ausgangssituation Vor zehn Jahren erwarb die Privatschule AG ein Grundstück mit einem grossen Gebäude, das sie als Schulgebäude nutzt, für einen Kaufpreis von CHF 2 ""300"" 000. Die Immobilie mit dem Schulgebäude befindet sich in sehr guter Lage in Zürich und der Marktwert wird Ende 209 auf CHF 4 ""000.000 geschätzt. Frage 1 Bestimmen Sie den maximalen Wert, zu dem die Immobilie mit dem Schulgebäude abgerechnet werden darf? (1 Punkt)",2080.0,70
28,7ylhApF5T4O97dnxC6nEZW_BT,deu,"Die Privatschule AG ist in der Anfangssituation sehr erfolgreich. Da der Zinssatz der Bank derzeit nicht sehr hoch ist, kaufte sie zu Beginn von 20 _ 9 Anleihen mit einem Nennwert von CHF 50.000 zu einem Preis von 97%. Der Schlusskurs am Bilanzstichtag am Ende von 20 _ 9 beträgt 102%. Frage 1 Bestimmen Sie den maximalen Wert, zu dem die Anleihen am Ende von 20 _ 9 bilanziert werden dürfen? (1 Punkt)",2080.0,73
29,3zsKoSGA4LF8u3cxke7qAx_BT,deu,Woher rührt das klassische Verständnis von Marketing?,,7
30,1fBIf6350GA6gq43VRCrsE_BT,deu,Legen Sie die drei Schritte der Planungsphase des Marketingmanagementprozesses fest.,,10
31,9WDKSx00vlW9K0bnORDcJS_BT,deu,Nennen Sie ein häufig verwendetes Konzept zur Analyse des Geschäftsumfelds?,,10
32,2uvDjDgO7X5aHZJsafVcan_BT,deu,Legen Sie die fünf Anforderungen für die Segmentierung fest.,,9
33,2dJT9P9U4fFaLp5CyP3NHk_BT,deu,Markenwert kann durch zwei Elemente ausgedrückt werden. Nennen Sie die beiden Elemente.,,12
34,2BpcPbqRzLZ6KqjSjgxSi7_BT,deu,Wie kann Markenbekanntheit auf zwei Arten gemessen werden?,,8
35,5QeevFBNgjK8J5oBsnMKiq_BT,deu,Nennen wir die beiden Standardstrategien zur Kundengewinnung.,,7
36,9YJGjiwwmRmaO6UJLjt6K3_BT,deu,Erklären Sie den Unterschied zwischen potenziellen und aktuellen Kunden im Lebenszyklus der Kundenbeziehung.,,13
37,36Cl8yhjcbaa6kY2PIMbRB_BT,deu,Welche Arten der Diversifizierung gibt es?,,6
38,8CxNuOExW7T8AFVh6SHo8n_BT,deu,Welche Arten von Prozessen lassen sich in einem Unternehmen unterscheiden?,,10
39,5cB1PdSBUxsapU9Hcy7HtI_BT,deu,Was sind die Aufgaben der Personalpolitik? Nennen wir die vier Aufgaben.,,11
40,6zths9mH7Cq8EIwhbJMlMW_BT,deu,Was sind die Erfolgsfaktoren im digitalen Marketing?,,7
41,59AwTgl3apR9fHoPM6KGPH_BT,deu,Nennen Sie die vier grundlegenden Stoßrichtungen digitaler Instrumente.,,8
42,6TPlnzEFTBP7AFpUjaHhGt_BT,deu,Im Zusammenhang mit der Reaktion der Mitarbeiter auf strategische Veränderungen lassen sich vier Arten von Mitarbeitern unterscheiden: Nennen Sie die vier Typen.,,22
43,a3mnO3FTYVN9Oxoyp2Vh2I_BT,deu,Je nach betrachtetem Modell können dem Konzept der Unternehmenskultur unterschiedliche Komponenten zugeordnet werden. Tomczak unterscheidet vier Ebenen. Nennen Sie die vier Ebenen.,,22
44,1tWjiD8qkak6L7SO2GOUZz_BT,deu,Was war der Schwerpunkt des Marketings in den 1980er Jahren? Nennen Sie die wichtigen Merkmale.,3086.0,15
45,6je9mSkTQUD6j0oXc0XQrA_BT,deu,"Aufgabenbeschreibung Sie überprüfen Ihre Kenntnisse des Transtheoretischen Modells (TTM). Objektiv Ich verstehe das TTM und kann es in einer Fallstudie anwenden. Zeitkriterien im TTM sind Zeitkriterien. Die Autoren beschreiben für jede Stufe, innerhalb welcher Zeitspanne jemand sein Verhalten ändern will oder wie lange jemand ein gewünschtes Verhalten praktiziert. In der Praxis sind die Zeitkriterien keine festen Vorgaben, sondern Orientierungshilfen. So verwenden wir hier die Zeitangaben. Übrigens arbeiten einige Studenten in ihrer Praxis mit dem TTM ohne Zeitkriterien. Fallvignette Karl-Heinz, 17 Jahre alt, lebt mit seinen Eltern in einer größeren Stadt in der Schweiz. Er ist im zweiten Lehrjahr als Maler. In der Berufsschule ist er beliebt, am Arbeitsplatz wird er als fleißiger Lehrling geschätzt. Karl-Heinz wurde mehrmals beim Trinken von der Polizei erwischt. Ein Gerichtsurteil verpflichtet ihn nun, einen Kurs des städtischen Suchtpräventionszentrums zu besuchen. Thema dort ist die Reduktion oder der Stopp des Cannabis-Konsums.",2079.0,145
46,an4Fz56H0WT6IEjQje3AMv_BT,deu,"Karl-Heinz zeigt sich nach dem ersten Treffen mit Herrn Konsilio unbeeindruckt. Er würde lieber nicht mehr hingehen, er hat Besseres zu tun. Cannabis ist ein politisches Problem, das er und seine Kumpels ertragen müssen. Herr Konsilio lächelt und macht die obligatorischen Verabredungen mit ihm. Beim nächsten Treffen eröffnet Karl-Heinz überraschend, dass er drei Tage lang nicht geraucht und dann erst gestern wieder einen Joint geraucht hat. Er findet die Anstrengung, die für ein paar Joints unternommen wird, übertrieben, aber er kann sich vorstellen, weniger zu rauchen. Frage: In welchem Stadium der TTM ist Karl-Heinz jetzt?",2079.0,95
47,4NNxvy93M4B9ga8HmozWhz_BT,deu,Nennen Sie die Phasen der Kundenbeziehung.,,6
48,1EPrTzqFvve9qvoHOr5bPP_BT,deu,"Erklären Sie kurz, worum es potenziellen Kunden im Lebenszyklus einer Kundenbeziehung geht.",,12
49,1q8HjXTXl6pafd3UuTNn7a_BT,deu,Nennen Sie die drei verschiedenen Kategorien von Kommunikationszielen.,,8
50,6PqIlscbsyz8u399b8CvY1_BT,deu,Was sind die Kernelemente eines Experiments? Antwort auf den Punkt gebracht.,,11
51,2Mddfpq7qgDa8iYxEo1ZxT_BT,deu,Wie kann das Produktportfolio weiterentwickelt werden? Nennen Sie kurz die verschiedenen Optionen.,,12
52,9J2yHcGXsEfaxJmFU93t7q_BT,deu,Nennen Sie die drei Eckpunkte des magischen Preisdreiecks.,,8
53,6JbDfFBGSWL5PV7f1vfuQM_BT,deu,"Der Begriff Nachkommen kommt vom Grundwort ""FAHR"" (althochdeutsch faran, ""steuern"", ""bewegen"").",2029.0,11
54,8JpcAKx32tR8iPBZXyy9Mv_BT,deu,"Der Begriff ""Fuhr"" kommt vom Grundwort ""FAHR"" (althochdeutsch faran, ""steuern"", ""bewegen"").",2029.0,11
55,8NaclHgFFv79UrF6HKLluq_BT,deu,"Ersetzen Sie den kühnen Ausdruck durch ein Synonym: ""Er hat eine Vorliebe für Mode"".",2027.0,14
56,51vmUpiNHBf6NMTKufDbqw_BT,deu,"Eine wichtige Möglichkeit, neues Wissen und neue Fakten sprachlich mit den vorhandenen Mitteln zu verstehen, besteht darin, die tatsächliche Bedeutung auf Dinge zu übertragen, die im übertragenen Sinne imaginiert werden. Erklären Sie den Ausdruck Fußnote aus der tatsächlichen Bedeutung ""FUSS"".",2030.0,40
57,3w8ZWju1fX27KYHRHoYVZl_BT,deu,"Der Begriff Spur stammt vom Grundwort ""FAHR"" (althochdeutsch faran, ""steuern"", ""bewegen"").",2029.0,11
67,4KWbwnTRRMMawwNAZGhuox_BT,deu,"Es ist nicht das erste Mal, dass die EU-Kommission einen solchen Schritt unternimmt.",2130.0,13
68,auENLxQmQPpaV7QFcjwH3E_BT,deu,Erklären Sie die Bedeutung des folgenden Ausdrucks: dialektal,2031.0,8
69,1NBRv5heAsqbZa8sABf6mM_BT,deu,Erklären Sie die Bedeutung des folgenden Ausdrucks:,2023.0,7
70,4EV.Ccg5Aa.a2jHtglgeSC_BT,deu,Erklären Sie die Bedeutung des folgenden Ausdrucks: Durchschnittlicher Sprecher,2023.0,9
71,3kWiRs7UiwT6Iy8PLc6eSd_BT,deu,"Eine wichtige Möglichkeit, neues Wissen und neue Fakten sprachlich mit den vorhandenen Mitteln zu verstehen, besteht darin, die tatsächliche Bedeutung auf Dinge zu übertragen, die im übertragenen Sinne imaginiert werden. Erklären Sie den Ausdruck Fußnote aus der tatsächlichen Bedeutung ""FUSS"".",2030.0,40
83,1Lp9RuD9olT6GPuS0p3qDW_BT,deu,"Die Bilanz besteht aus drei Kernelementen (Kostenberechnungen), welche sind das?",3261.0,10
92,9D8EK0vMjSP7TyovoezosK_BT,deu,"Anfängliche Situation Die Privatschule AG bittet um Ihre Hilfe bei der Bewertung von Vermögen und Verbindlichkeiten. Die Schulmöbel waren veraltet, daher wurden Anfang des 20. Jahrhunderts neue Möbel (Schreibtische, Stühle usw.) im Wert von CHF 150 ""000 angeschafft. Da die Privatschule bis heute sehr erfolgreich ist, konnte sie sich diese problemlos leisten. Linearer Wertverlust der Möbel über 10 Jahre auf einen Restwert von CHF 0. Der Nettoverkaufswert am Ende des 20. Jahrhunderts wird auf CHF 50"" 000 geschätzt. Frage 3 Im Textfeld unten erläutern Sie Ihr Handeln schlüssig (2 Punkte). Ziel ist, dass Ihr Handeln mit Hilfe gesetzlicher Bestimmungen gerechtfertigt werden kann.",2080.0,102
93,7VMqCoMCVKt9q3MA6S8OMF_BT,deu,"Ausgangssituation Vor zehn Jahren erwarb die Privatschule AG ein Grundstück mit einem grossen Gebäude, das sie als Schulgebäude nutzt, zum Kaufpreis von CHF 2 ""300.000. Die Immobilie mit dem Schulgebäude befindet sich in einer sehr guten Lage in Zürich und der Marktwert wird Ende 209 auf CHF 4"" 000.000 geschätzt. Frage 3 Im Textfeld unten erläutern Sie kurz und bündig Ihr Handeln (2 Punkte). Ziel ist es, dass Sie Ihr Handeln mit Hilfe gesetzlicher Bestimmungen rechtfertigen können.",2080.0,77
94,36q34vkz1298xvBYZgQIcr_BT,deu,"Die Ausgangssituation Privatschule AG ist sehr erfolgreich. Da der Zinssatz der Bank derzeit nicht sehr hoch ist, hat sie zu Beginn des 20. Septembers Anleihen im Nominalwert von CHF 50 ""000 zu einem Preis von 97% gekauft. Der Schlusskurs am Bilanzstichtag am Ende des 20. Septembers beträgt 102%. Frage 3 Im Textfeld unten erläutern Sie Ihr Handeln kurz (2 Punkte). Ziel ist es, dass Sie Ihr Handeln mit Hilfe gesetzlicher Bestimmungen rechtfertigen können.",2080.0,73
95,5MmwA7Y7AIs6QHqfqywBJx_BT,deu,"Ein Rohstoffhandelsunternehmen bildet im Zuge der Bewertung des Rohstofflagers immer das Rohstoffquartal. Was passiert mit den stillen Reserven, wenn das Rohstofflager abnimmt? Erläutern Sie dies im Textfeld unter keyword-like (2 Punkte).",2080.0,31
96,4o6BJYhx09aarfMLMpExcJ_BT,deu,Welchen Einfluss kann die Höhe des Umrechnungskurses für Verbindlichkeiten in Fremdwährungen auf die Bildung stiller Reserven haben? Erläutern Sie dies im Textfeld unten kurz (2 Punkte).,2080.0,26
97,5JuMwWdXR7b6T4NFvlrqbL_BT,deu,Welchen Einfluss hat die Auflösung der stillen Reserven auf den Jahresüberschuss in der externen und internen Gewinn- und Verlustrechnung? Erläutern Sie dies bitte im Textfeld unten (2 Punkte).,2080.0,28
98,3WWcJfgwQWk8mvXsx9ImNh_BT,deu,Welchen Einfluss hat die Bildung stiller Reserven auf den Gewinn des Geschäftsjahres in der externen und internen Gewinn- und Verlustrechnung? Erläutern Sie dies im Textfeld unten (2 Punkte).,2080.0,28
99,XTNtgSiTKh6s7fEpECwbr_BT,deu,Wie werden stille Reserven in der Handelsbilanz behandelt und wie werden stille Reserven in der Steuerbilanz behandelt?,2080.0,17
100,9t7QBrdZd9M7rMrsfuhIpx_BT,deu,"Ausgangspunkt Die Trading AG ist ein kleines Rohstoffhandelsunternehmen. Sie sind beauftragt, die wirtschaftliche Situation des Unternehmens zu beurteilen. Buchhalter liefern Ihnen folgende Kennzahlen: Liquiditätsniveau 3 = 473% Eigenkapitalquote = 64% Liquiditätsniveau 1 = 27% Investitionsdeckungsgrad 2 = 138% Intensität des Betriebskapitals = 33% Liquiditätsniveau 2 = 153% Intensität des Anlagevermögens = 67% Frage 2 Beurteilen Sie die Kapitalstruktur des Unternehmens anhand der relevanten Kennzahlen und geben Sie im nachfolgenden Textfeld eine knappe Erklärung (5 Punkte) ab.",2080.0,76
101,8lCKfuC7z6p7g27v8bziwz_BT,deu,"Ausgangspunkt Trading AG ist ein kleines Rohstoffhandelsunternehmen. Sie werden beauftragt, die wirtschaftliche Situation des Unternehmens zu beurteilen. Buchhalter liefern Ihnen folgende Kennzahlen: Liquiditätsniveau 3 = 473% Eigenkapitalquote = 64% Liquiditätsniveau 1 = 27% Investitionsdeckungsgrad 2 = 138% Intensität des Betriebskapitals = 33% Liquiditätsniveau 2 = 153% Intensität des Anlagevermögens = 67% Frage 2 Beurteilen Sie die Liquidität des Unternehmens anhand der relevanten Kennzahlen und begründen Sie diese im Textfeld unten (5 Punkte).",2080.0,72
102,9PMk4k18gNu8ddymLYshi1_BT,deu,"Ausgangspunkt Die Trading AG ist ein kleines Rohstoffhandelsunternehmen. Sie sind beauftragt, die wirtschaftliche Situation des Unternehmens zu beurteilen. Buchhalter liefern Ihnen folgende Kennzahlen: Liquiditätsniveau 3 = 473% Eigenkapitalquote = 64% Liquiditätsniveau 1 = 27% Investitionsdeckungsgrad 2 = 138% Intensität des Betriebskapitals = 33% Liquiditätsniveau 2 = 153% Intensität des Anlagevermögens = 67% Frage 2 Beurteilen Sie die Anlagedeckung des Unternehmens anhand der relevanten Kennzahlen und verwenden Sie die goldene Bilanzregel im Textfeld unten, um eine schlüssige Begründung zu liefern.",2080.0,79
103,8oI2GE04oZ0aRBvJpK9MOP_BT,deu,"Der Buchhalter der Example AG bittet Sie um Hilfe bei der Beurteilung des Unternehmens und liefert Ihnen einige Kennzahlen: Eigenkapitalquote = 57,5% Eigenkapitalquote 2 = 160,8% Eigenkapitalrendite = 12% Liquiditätsquote 3 = 464,7% Gesamtrendite des Kapitals = 9,4% Intensität des Anlagevermögens = 56,4% Fremdkapitalverzinsung beträgt 5%. Frage 2 Beurteilen Sie die Kapitalstruktur des Unternehmens anhand der relevanten Kennzahlen und geben Sie im nachfolgenden Textfeld eine prägnante Erklärung ab. Betrachten Sie den Hebeleffekt (5 Punkte).",2080.0,74
104,7bw06WDQPJV5QYYsmItCPd_BT,deu,"Der Buchhalter der Example AG bittet Sie um Hilfe bei der Beurteilung des Unternehmens und nennt Ihnen einige Kennzahlen: Eigenkapitalquote = 57,5% Eigenkapitaldeckungsquote 2 = 160,8% Eigenkapitalrendite = 12% Liquiditätsquote 3 = 464,7% Gesamtkapitalrendite = 9,4% Investitionsintensität = 56,4% Fremdkapitalverzinsung beträgt 5%. Frage 2 Beurteilen Sie die Rentabilität des Unternehmens anhand der relevanten Kennzahlen und geben Sie im Textfeld unten eine kurze Erklärung (5 Punkte).",2080.0,65
105,8NahvEDSTPdaEps0wNLf5l_BT,deu,"Der Buchhalter der Example AG bittet Sie um Hilfe bei der Beurteilung des Unternehmens und stellt Ihnen einige Kennzahlen zur Verfügung: Eigenkapitalquote = 57,5% Eigenkapitalquote 2 = 160,8% Eigenkapitalrendite = 12% Liquiditätsquote 3 = 464,7% Gesamtrendite des Kapitals = 9,4% Investitionsintensität = 56,4% Fremdkapitalverzinsung beträgt 5%. Frage 2 Beurteilen Sie die Kapitaldeckung des Unternehmens anhand der relevanten Kennzahlen, begründen Sie die Goldene Bilanzregel mit der Goldenen Bilanzregel und erläutern Sie die Goldene Bilanzregel.",2080.0,73
106,219f5joqQql7XDySwYd25v_BT,deu,Was zeigt die Kapitalflussrechnung? Bitte beantworten Sie diese Frage in einem kurzen Satz. (1 Punkt),3497.0,15
107,8KQDnETWlW588jCixnINxC_BT,deu,"Nennen Sie die drei Bereiche der Kapitalflussrechnung. (1,5 Punkte)",3497.0,9
108,4BVgGOMT8lc7a9OVzceRfy_BT,deu,"Aus welchem Grund ist die Kapitalflussrechnung in die drei Abschnitte Betriebstätigkeit, Investitionstätigkeit und Finanzierungstätigkeit unterteilt? Bitte beantworten Sie diese Frage in einem kurzen Satz. (1 Punkt)",3497.0,26
109,76nhkazQaKY95MpLDzRLxU_BT,deu,Beschreiben Sie die indirekte Cashflow-Berechnung in einem kurzen Satz. (1 Punkt),3497.0,11
110,3I0z2itiCCK8beR3pvnKAB_BT,deu,"Nennen Sie die drei Informationslücken in der Bilanz und Gewinn- und Verlustrechnung, die mit Hilfe der Kapitalflussrechnung geschlossen werden. (1,5 Punkte)",3497.0,21
111,3KaehXdPxUk9ronkE202Eq_BT,deu,"Erklären Sie in einem kurzen Satz, warum die folgende Aussage von der vorherigen Aufgabe falsch ist? (1 Punkt) ""Die Gewinn- und Verlustrechnung zeigt die Aufwendungen und Erträge einer Periode sowie die Gründe für die Veränderung des Eigenkapitals und seiner Struktur"".",3497.0,40
112,9joSdj86KKC9fiML1D4ECL_BT,deu,"Erklären Sie in einem kurzen Satz, warum die folgende Aussage von der vorherigen Aufgabe falsch ist? (1 Punkt) ""Der Erfolg eines Unternehmens hängt eng mit dem Cashflow zusammen. Dementsprechend zeigt die Gewinn- und Verlustrechnung die gleiche Zahl wie die Cashflow-Rechnung als Zunahme / Abnahme der liquiden Mittel an"".",3497.0,48
113,3fOgFu7o7g8v4d4SkpwMC_BT,deu,In jedem der letzten fünf Jahre wies ein Unternehmen einen stark negativen operativen Cashflow aus. Wie beurteilen Sie auf Grundlage dieser Informationen die Geschäftstätigkeit des Unternehmens? Bitte beantworten Sie diese Frage in einem kurzen Satz. (1 Punkt),2986.0,37
114,9k6o4V3qB4k7Ts6ezK5cZT_BT,deu,In jedem der letzten fünf Jahre wies ein Unternehmen einen stark negativen operativen Cashflow aus. Welchen Einfluss hat dies auf die Finanzierungsmaßnahmen und Investitionsaktivitäten des Unternehmens? Bitte beantworten Sie diese Frage in einem kurzen Satz. (1 Punkt),2986.0,37
115,33KQBcgBh187qHk5LUhgEe_BT,deu,Was bedeutet ein negativer finanzieller Cashflow in einem Zeitraum? Erklären Sie es in einem kurzen Satz. (1 Punkt),2986.0,18
116,2QXR9xomSRh911HWQchHCq_BT,deu,Was bedeutet ein negativer Cashflow bei Geldanlagen in einem Zeitraum? Erklären Sie es in einem kurzen Satz. (1 Punkt),2986.0,19
117,8KEdgw9QEyC5ISCU0kjxuh_BT,deu,Was bedeutet ein positiver finanzieller Cashflow in einem Zeitraum? Erklären Sie es in einem kurzen Satz. (1 Punkt),2986.0,18
