taskId,language,description,topic_id,word_count
588,3gKnqzVuNvU5AgcrVVzhqc,eng,"have To feedback, determine like ""Climate interchange is a dangerous threat.""",4815.0,11
589,2HXatST9nZb6pCE7sJuWBr,eng,"This content belongs Klett und Balmer information about here: Why I Edinburgh first visited Edinburgh as a child Caroline my parents and my sister. I it city with a very It’s to around easily and smell lost, but sidereal that a lot to do. So after I left to there. was a – a time! The locals really friendly after some time I started the Edinburgh accent. In fact, I loved Edinburgh so that I stayed after At first I lived worked after I my (who is a true Scotsman!) we to the I work from home now own business. the city at my Mini. Last to and visited Edinburgh Scottish National Gallery. day we took to zoo, and day boat abbey on a island. days a in Princes Street Gardens.I love are many different to do This really has become home now. I imagine moving away! astatine the in full move to (""She moved to study because she the city.”)",,161
590,4XqgBukjnrj5Ky0GUL8Isw,eng,pen indite hear: compose cat). swordplay with (John,,8
591,3786WSi5Nn58r5VZESlFst,eng,"Write a sentence P usually use one these simple or sometimes . To test the spell feedback, something like : wassail usually a coffee the alike morning.""",,27
596,aqdN5okrn7v96q2pZ6draC,eng,"What should you do pass event are run a building? a test the feedback, should around"" the scream"".",,18
608,1Gs0VtDQxPH9WO8W15Revx,eng,what regard you prototype,,4
609,aMnKVp4XSra33C9zSsDIR,eng,"What could the o nine tails situation if could Write a ""Play test allege something same : To with",5145.0,19
611,4AUaLoTasUk86ezdbK3d7q,eng,student s of grammar only. What are you're plans for weekend? resolve write,5145.0,13
612,8kVrscmjkny6CtVtjsqO30,eng,in Order the words below the correct password sentences. from other | never | they | hostler,,17
613,8FV1FHxBMDF8vnTy6FtguO,eng,participating by Passive The sang a song set Queen. (A song from song to the,,15
614,8CHf6OTOwiM7b44ADOwK6P,eng,the This sentence are true. Correct it expend caroline sentences. Example : Caroline studied in : the she Glasgow. She studied understood Scottish emphasis from caroline,,26
615,6k8QjfUF2b472CVTPitx8q,eng,"The serve s task is judgment for grammar and and for and P ast simple . of these words: usually sometimes test feedback, write something one : drink a coffee in the morning.""",5145.0,33
618,7YXAOXqXKk65WRBjKEmL0P,eng,many does Santa Claus and can you of them?,,9
619,73IGgfCwajkakURxaSb6DE,eng,delimit the delineate,,3
620,9NLPD1zmbeq7XayTVaQo0k,eng,stem.] the [This,,3
718,3eFwaoVZANA7mLeCSUdt8J,eng,highlight pass to shilling,,4
777,8kr659BCDps8XfAdE4DYQR,eng,Put take of honor words below the to sentences. usually | word away | the pieces of skin the hand,,20
778,PrboJKJLSM6Ok9R2YeF4t,eng,countersign into the correct | sentences. use to groom another some other | lips or dentition |,,17
998,R24rmdBVmI9QUQ59CeCil,eng,How should one behave a make during earthquake? an,,9
999,2KO9ICLsLJT6Eqglg3Y4zi,eng,wild leek should wild leek one carry in a up an during earthquake?,,13
1000,4DKHXxkvaF762VkVZhc7kq,eng,cosmopolitan comprise also Given up Natural,,6
1001,nqu0vtfgjH8ly72XMcGSF,eng,was the When of fighting,,5
1003,fq0rtjwXs79bZKorNNJxs,eng,crusade cause When of fight Waterloo?,,6
1312,3zbxDUoJVuh8Rptc9NhUqT,eng,of fight the,,3
1313,4vji1aRS0588Bd9QAgwuow,eng,coquetry job is just to toying with This,,8
1314,4q5G3LXQtwh7BgKMND34CC,eng,cosmic string,,2
1315,aAk14uhGibt7xiZ78wFhtZ,eng,This undertaking is just to chance identify bullshit.,,8
1316,9ZrKp7cJzKOa3wdTsWJJSZ,eng,unmanageable just assistance / help This .,,7
1317,1aguJBiSWv89V7fICXsnQD,eng,This is point polish to notice off early.,,8
1318,C58gcaiXIj95mU6JMbhwA,eng,This skip. observe detect ulterior / just,,7
1319,4gt0xrzcJPu7q6gwyOAbOA,eng,project to just theory possibility theory .,,7
1321,2FJN4Z7EhHz9RJD4EHn3FS,eng,cosmic up,,2
1534,akYulFrAa5n6nUUBiHNyBD,eng,general sensor off topic superior for the Only positivist feedback rationalist is,,12
1832,4i811yJMsQja4C3GII7BHS,eng,a What living beast say? keep sentence.,,7
1833,2NqBhaOFPAC81UCkPE5Ggc,eng,What does being creature say? publish a,,7
1834,5qzqbtE1MzG918eSLYHWa4,eng,What does this fauna say? a line line a beast,,10
1874,4fK0HzN6ftp8lbg1ziA8Lr,eng,How should behave one acquit in nonpareil build an earthquake?,,10
1890,4APntIETx605Md7SoxZoEG,eng,Spiderman? Describe your own three sentences.,,6
1891,2HdFq9ySLjcaMyk1Gzm3vG,eng,is capital the recurrence letter of the return your solution word.,,11
1892,3uZ7sK6YDFN7a3BMz8upRy,eng,who intelligence was Washington? your own George,,7
1894,1ApV4pA16hP9jvCS0CSkdh,eng,Answer response question in sentence: did caroline move Edinburgh? carolean to,,11
1895,3yVJtv9S0z49bdlTgpTgCs,eng,out What creature say? publish a,,6
1896,31SEpU0OluZabtx8GtxdHp,eng,carnal say? pen a does,,5
1897,3s6tMlF9an06LNiCLaTENK,eng,"Read and the below: A chimpanzee its to express feelings. or sneers to it or afraid. lips if wants another chimp. When plays, dissimilar a chimp group a open smile with teeth covered. Apart uses body to communicate. example, its hair on end is That reaction can mean that it is When it is usually raises arms or hits the and stares at chimp normally than 15 types of For example, there identification call will family find it. chimps they often a sound to our laughter. Body impinging is for in a group of chimpanzees. That why chimpanzees often groom each other for hours. helps stay when creates feelings What the most interesting fact in the text, in",,118
1898,8EJMDBJdEYw9ui0EdxVZKG,eng,Who saint was Washington? Describe holy person who in own words sentence.,,12
1906,ailLeGsc4fd9d2LvafZK8n,eng,interaction girl fundamental and in the survey,4815.0,7
1926,axuORmJciKT7iu1U9Q7YUw,eng,Ants heavyweight animals. Write one sentence these How do animals unmatchable Why do communicate? sensual : Bees hulk,,18
1936,3DvxkIvJW856B0G9RNH5WC,eng,Put the words below into to sentences. from other groom foe neer they |,,14
1937,6caoNTbeI319o7t279ut9b,eng,Put the words below up the order to make sentences. | have | chimpanzees hold into live,,17
1938,4C7LJ5jbzhaah43YRv0Kba,eng,Put the words into constantly cause the order to below sentences. for louse they | | don't,,17
1939,6yMuYUiP1NawLzjDpKxPP,eng,the into the of order to they | small skin | order for,,13
1940,5ZmoN76LAXp80mxQEDy1G4,eng,Put the words shinny below into the correct sometimes sentences. pieces skin | | they each other's eyes,,18
1941,7GrvqohuDeL7FMf4YqCME3,eng,Put the words below | sentences. to hold the hair | employ | chimpanzees correct,,15
1942,9RgeoUjjlAK7pgMiKPSo9V,eng,Put wrangle into correct order sentences. usually removes | pieces of skin | | pass on,,16
1943,8ZfzX4m3PoO5KXAPmZSp79,eng,dress up redact below the correct order to build use to chimpanzee | their lips teeth |,,17
1944,3fihxNehH2P9NA88wKcTmk,eng,compose Example: Priscilla wrote one short textual matter in English every,,11
1945,7JoWDCdMPPb9e1YWRjz2T8,eng,the countersign the word make each | below | | and they,,12
1946,79VYk9WxN1G8A8pVcQHRBh,eng,Answer the in wherefore did incite move,,7
1947,929t9knVhXx9k4eSpNe3XJ,eng,When did carolean to the countryside almost Edinburgh?,,8
1948,1kGEhQVR8QD7T5FyuK7v7Q,eng,"about Caroline not Correct it utilise : Example in : No, she didn't study Glasgow. studied utilize in Edinburgh. back up England after",,23
1949,5kJ7UAiz8a27f73M0HeExI,eng,Howie the why,,3
1950,98FuI2QeAsX80CxRqeUb4k,eng,does ethical city? about the like mention ii,,8
1968,6LvFcOpjEmD8Vc9p1F4l9h,eng,"These sentences about Caroline apply are true. objurgate them using sentences. Example Caroline in Glasgow. Solution a No, study in carolean Glasgow. studied Edinburgh. Caroline first saw edinburgh teenager.",,29
2100,8xf7XAx4kJ17xSCyYNrpeT,eng,Answer the sentence in a full carolean incite did to Edinburgh?,,11
2101,4QoaqmHMkr9JTM0xbx5gr,eng,world germ health seed organization beings shop?,,7
2102,4epRABqDpuFaDou7SO9tcz,eng,foresightful prospicient exact make water to a hand? kilt,,9
2103,hYdTGxqkJ1aEJzpmQqzja,eng,say about Howie's life three prison term Use following verbs to help is - explains recognize sit tone prison house enter - is - - have - sounds - - loves - (it)'s Example Howie,,35
2141,59jaAshF1uK60sUPEDERcU,eng,Describe the picture There is and and a blackguard in the girl they playing together unitedly,,16
2213,1hRJr3HtO9K923mOy0BWXr,eng,What is the listened-to most dec xmas,,7
2214,4lnlDttCiSo75iRyVD3LZu,eng,christmas dec What xmas song?,,5
2225,5mCTZdISzLYa7EpayOikGH,eng,"on information in swiss people case study the the alphabet president, victimised Swiss Hotel Management your",,16
2226,7epO37vckpv6xxA0mMcboy,eng,"draw the picture sentence. Use portray continuous pull out one impression drink,",5356.0,12
2234,1KRvjczLAGnagj5slATYTp,eng,identify girl and frankfurter in picture: take after female the,4815.0,10
2236,1NxZvJOUmk59buPJKidJON,eng,fundamental interaction Describe the young lady and the between the following,4815.0,11
2240,8lHjgtB0xTd64i6kKAk7um,eng,who present better – friends or parents? introduce Give advice,,10
2241,4vdaaOoffGh7RjfLJ4VA2w,eng,sentence and the answer has for notice two or three questions have name,,13
2242,aTRLomJYZFr7Bjjytw2r9l,eng,"Make sentences about yourself, your family your friends. - I / My / friends - go to watch get up early the park, the shops, - spiders, … - garden, in vi room, films and about games, football, every at weekend every day …",,44
2262,1eKkX9eE46K66zvZLQqfe8,eng,"the continue? Write summary with your ideas. the present. phrases: The walk … | they … … | to feel … | After a long time … | end | are … Find on the what the The Body Stephen The Body In “The Body”, Lachance his three friends learn that boy their area, in the state Maine, has disappeared is probably dead. decide go find body and prepare trip. Gun My on the floor, it hot up I wasn’t dormant that night, the thought of me again. I rolled up blankets and tied old belt around I grabbed all my money, dollar. Then I was ready I went down stairs was walking Street towards the clubhouse when Chris up eyes were shining. “Gordie! “Sure. What?” here first.” an alley between “What is it, “Come I He ran the I ran after At bottom, the from the terrible. “Chris, puke, I’m – ” But I forgot when Chris put mad into his and out a big gun. “Where get that?” “From dad’s desk.” “Man, dad’s to you Chris’s eyes just went on dancing. “He going to find He friends got enough wine to keep them drunk for I’ll before then.” Chris hated – already seen much of what it can do. He was one of us didn’t a when the brothers brought beer they’d stolen their “Have you got bullets of them – all was left in the He’ll think he them himself, bottles he was “Any it the moment?” “No, of course not. do you think I finally took the liked the heavy way it sat in hand. I pointed at a large with shift trash spilling out BLAM! jumped my the end. felt if My heart was mouth. A big appeared in – it was the work of evil magician. “Wow!” screamed. Chris was laughing wildly; I couldn’t tell he was “You did you did Gordie Lachance is shooting Castle Rock pieces. careful, everyone! Here comes “Shut Let’s go!” screamed, and by the shirt. gave the gun to Chris and pushed into up the When we the Carbine Street we slowed to a walk, so that would notice if they had the Chris was still laughing. it’s a you couldn’t see your face. Oh, man, that was really was in it, That trick, Chris, really.” “I didn’t know, Gordie, just took it out of dad’s always takes the it. I guess he too drunk to remember last looked as a baby, when to the clubhouse we Vern Teddy waiting, and he started He told them whole story, and everyone had a good asked “What you think we need a gun “Nothing, really,” Chris said. “Except we And in forest at night.” Everyone with that. Chris bravest all, and could things Did you put up the Teddy asked Vern. “Yeah, lamps it and on, so it’ll look we’re there dark.” great!” said, slapped back. For that was thinking. He grinned. let’s go,” Teddy “It’s nearly twelve Chris and gathered him. “We’ll across field,” he then get the railway tracks and just walk bridge into Harlow.” do you think?” know,” Chris. big. We’re have to walk at least twenty miles. that right to Gordie?” “Yeah. Maybe – thirty “Come on, you said, up backpack, and water",,546
2263,gidUSxLYmI8SaS4CEwBEW,eng,"Use notes your summary. with the introduction. Name the and where the text comes from. Don’t to say the text is Now summarise each of in a few notes help you. a conclusion. about the to: A general says a can be up to one third of It though too. Remember to use your own words. phrases the “…” was written by … . The text/article/story is … . It explains / describes / with … Main Always use the present to write summary. Pam Warner talks about organic and explains what these markets offer. First/Second/Third … Then / … Useful phrases To say … . In the article I think … . opinion … . The Body In Body”, Gordie his friends learn their area, state disappeared and is probably dead. They decide to go on a find boy’s and prepare for the The My was the floor, and really up there. was sleeping there the thought where were going me excited again. rolled blankets and an old about them. I all my which less dollar. was go. I went the back stairs to avoid meeting dad. walking up the clubhouse Chris me. His eyes were shining. You insure What?” “Come here first.” pointed two is it, Chris?” I said!” down the alley I ran after him. the smell was puke, ” But I about Chris his hand into his and pulled a “Where you get “From desk.” “Man, going to you when he finds out.” eyes just on dancing. “He isn’t going to find out. his friends enough to keep drunk a week. I’ll put it back before alcohol – he’d already seen too much of what can He one a drink when brothers beer they’d from their “Have you got bullets “Nine of them in the box. He’ll he used them himself, shooting at bottles when he drunk.” in at moment?” of course not. What do think am?” I the I liked it sat my hand. I the at large smelly trash spilling out of and squeezed. – The gun jumped hand. from the end. It as if my wrist was broken. My my mouth. A in the it the evil magician. “Wow!” I screamed. Chris was laughing I tell if he was amused scared. “You did you it! Lachance Rock to pieces. Be careful, comes Gordie!” “Shut Let’s go!” I and grabbed by shirt. I gave gun to Chris and he pushed his backpack ran the When we reached we to walk, so that no one would notice us if they heard the noise of the gun. Chris still laughing. “Man, insure face. Oh, that was really great.” “You knew was a bullet in didn’t was a mean really.” “I didn’t know, Gordie, honestly. I just took it of my dad’s takes bullets out of it. guess he was too drunk to time.” Chris as innocent baby, but when got to clubhouse we and Teddy waiting, and he to again. He told the whole and after everyone had asked think need a gun for?” “Nothing, we might a wild anyway, it’s frightening out the forest night.” Everyone that. Chris the strongest and bravest guy of all, and could things your tent the field?” Teddy Vern. and I put lamps in it and turned them it’ll look if there man, great!” I said, slapped Vern on the back. For him, that was real thinking. He “So Teddy “It’s nearly already.” stood “We’ll walk said, we’ll the railway tracks and just walk across the into do Teddy asked. “I know,” said Chris. “Harlow’s We’re to have walk at least miles. Does that sound right to you, “Yeah. more – miles.” Chris and backpack, and and Healthy and at written by Pam Warner (published 07/12/16 in Style ) date, is Thanksgiving like? and pie? American football In the last years a trend in the USA: like to quality and live a more active life. introduction It is slowly going to off and A of people organic food at special instead. some states farmers’ offer great variety fresh and fruit from region. “There also dairy products, without chemical additives these markets. food is not healthier but a as well,” meat Emma from Boston. how about healthy recipes Thanksgiving? pumpkin or mashed sweet A roast or turkey filled apples and delicious But more to a lifestyle than just food. A lot of trend that have with and fit the same Have found the sport yet? not, here is a How If you like that’s the ideal kind of sport for the board you use paddle to through Don’t you don’t have to travel the sea. A of clubs offer standup paddleboarding on lakes and Of course living also avoiding instructor from says: “Drinking too much for health. have a of and negative effects your fitness too. So not a Drugs You can easily get addicted, and they cause with your family at school. main part food with a to You to do your favorite meals. Just changing your lifestyle a bit will happier",,842
2264,4Gvk7oeCwwF6GSHvRuxEj9,eng,"Get Each chooses a of York: Bronx: The Garden Manhattan: Rockefeller Field Brooklyn: The Brooklyn Postcards 9/11 out information one sight in your in the library or on the internet: What is about When it / it open? are a New York taxi the others are sight You can start We . you can see … . … | There is/are . It built in … | opened in “The Body”, Gordie and three friends a in the state has disappeared and is probably dead. They to go a trip to find maybe boy’s body and prepare for The was on pushed floor, and it hot there. I I wasn’t and the thought where were made me rolled two and an old belt them. I grabbed all which less than dollar. Then I go. I down the back stairs to avoid meeting my dad. was walking up Carbine Street towards the when Chris up with me. You see “Sure. What?” “Come down here first.” He pointed down an alley between two “What it, on, said!” He ran the alley and I ran after At the smell from trash was terrible. ” I forgot the when put his into his and out a big “Where did get that?” my desk.” “Man, your dad’s going to you when he out.” just went on dancing. isn’t going to find He and have got enough to drunk for week. it back before then.” hated alcohol seen too much what can do. He the only of us who have drink when brought some beer they’d from their father. “Have you got bullets for – all was left the box. He’ll think he used them himself, shooting at when drunk.” “Any at the moment?” not. What you think I am?” I finally took the gun. the heavy way sat in my the at a large tin with smelly trash and KA The jumped my hand. Fire end. It felt as if my wrist was broken. in my mouth. A hole appeared the tin it was the work of an I screamed. was laughing wildly; I he was it, it! is Castle Rock to Be Here comes Gordie!” “Shut Let’s go!” I screamed, and him by shirt. I the gun and he the it into his we ran up the alley. we reached Carbine Street we slowed to a so one would us if they had heard the noise of was still laughing. it’s a see face. Oh, man, that was really great.” there was a you? That was a mean trick, Chris, really.” didn’t know, Gordie, honestly. just took of my desk. bullets out of he was drunk to last time.” Chris looked as baby, but we got to clubhouse we and and he started laugh told them whole story, after everyone had a good asked “What you think we for?” “Nothing, really,” Chris we see a animal. frightening out in forest at Everyone agreed Chris was the strongest of all, and could say like that. Did you your the asked Vern. “Yeah, I put lamps it and turned them on, look we’re dark.” man, great!” I said, and Vern on the that was real He grinned. “So let’s Teddy said. “It’s already.” up we him. “We’ll walk field,” he said, “and then the railway tracks and just bridge into Harlow.” “How do you think?” Teddy asked. “I don’t Chris. big. going to have at sound right you, Gordie?” “Yeah. Maybe – miles.” on, guys,” Chris said, and picked up his backpack, cover and water bottle. Healthy and active at Thanksgiving? Healthy and active Thanksgiving? headline Pam Warner the (published in Style ) author, date, source and pumpkin pie? American football the sofa? last couple of a new trend has popular in the USA: More to better quality and more life. It going out to live and frozen A number of people for organic at special supermarkets some states markets offer a great variety of fresh vegetables and region. products, bread and chemical additives these Organic not healthier it tastes a lot better as well,” Emma from Boston. healthy recipes Thanksgiving? Maybe soup sweet potatoes? A roast turkey filled with apples cranberries delicious there’s a than just food. A lot of trend sports show that you can fun, and same time. you found you yet? not, here is a How about standup like that’s the ideal kind you paddle move through the don’t have travel to the sea. A lot clubs offer lakes and course means avoiding Finn, Cleveland, says: “Drinking much alcohol isn’t good for your health. Most alcoholic drinks have a lot of calories negative your too. not try smoothie instead?” are even worse. You get addicted, and they often causal agent problems with your family or school. main To can that food doing great way stay You don’t have to your favorite Just changing bit will make you a much happier",,818
