taskId,language,description,topic_id,word_count
1033,4hMWK3Mhj5haBKImBjmN0f_SR,DE,kolonn ko gemisch atmospharendruck trennen beschreiben allgemein hideaway vorgang wahrend stilbestrol verfahren kolonn ko ablauft antwort satz,,17
1034,3yYlsxQhH0J7pxKErqFl0l_SR,DE,behalt teilanlag mussen wechsel periodisch regeneriert beschreiben hideout regenerationsvorgang antwort satz,,11
1105,afIm0RTT4KK6XTC3ya0g1T_SR,DE,nenn drei errungenschaft hideaway zug marktweib erreichen werden,5289.0,8
1108,4T0hwZUZQEJ5VsGnDhcE5J_SR,DE,constitut wichtig massachusett institut of technolog zusammenarbeitest,,7
1113,1Eoip711J8H71DVAO8BtMI_SR,DE,erklar eigen wort warum rund schafe vorzeitig tal bringen werden,5290.0,10
1114,3rYsJTZ4C6R7DcaE4A48GM_SR,DE,beschreib eigen wort warum choke eec akzeptieren schweden wolfsfrei zon bejagung wolfen geben,5290.0,13
1116,81xdUMIFiyC7gTSwml1MTv_SR,DE,exisen kennzeichen d erlebnislyrik antwort satz,5350.0,6
1117,7fE9sk0x2amalma0takBp5_SR,DE,welsh vorgehen planen fur lair schlussteil interpretationsaufsatz nennen wichtig schritt,5349.0,10
1118,7CUm7BcYBG79uI8VPMUKCo_SR,DE,inhaltlich aspekt werden hyrax dichen interpretieren schreiben maxim triad satz,5349.0,10
1122,77ie2UMlNNealZTBPJN3An_SR,DE,перекладіть речення а перша літера абетки,,6
1124,790yfzUMFlJ8eXYT7OtUHW_SR,DE,schreiben hideout satz passiv prasen five hundr termin intensiv vorbereit kollege,,11
1129,5gih6z8lRbv5ZAPRSSpPBB_SR,DE,nenn funf merkmal nachfolgend text pall fur pall textsort ansichtskart typisch kauai hallo jen fahrt quer kalifornie eindrucklich kustenlandschaft architektonischen highlight exceedingli fein fischgerichten geniess pall unglaublich natur paradiesinseln hawaii schick viel sonnenstrahl westkust neblig st gallen davon mehr genug flurina,,41
1132,6eVh0sUk73laFRNimbk7MC_SR,DE,mach astronom unit hideout zwei satzen relativsatz arbeit gern laptop laptop letzen woch bekommen,5357.0,14
1133,avYO5lPPpNR7MVAKdARpVK_SR,DE,warfar zuerst schreib satz massachusett institut -- technolog nachdem plusquamperfekt neu wohnung finden helfer bestellen nachdem,5357.0,16
1134,6tsg9mDSnNP9MSZAtBpQ08_SR,DE,schreib hideout satz passiv prasen termin intensiv vorbereit kollege,5357.0,9
1135,vO9lrQFWnd6rddJnOBDkJ_SR,DE,erganz passiv prasen packe go koffer,5357.0,6
1368,nqu0vtfgjH8ly72XMcGSF_SR,DE,when the combat of waterloo,,5
1374,4zcsaIGJPKc5XQ9cX2N0vo_SR,DE,translat he honey -- to high german,,7
1375,XZZNGpJJoP9NfrRPSfR8w_SR,DE,understand he roll the hay -- to german,,8
1378,9fRq8FcU04z6cylMYhxZpp_SR,DE,transform he honey -- to german,,6
1379,6tKWn39JVqC6nMBv9vQoGD_SR,DE,translat he lovemak -- to german,,6
1808,97MdgAui4Mk7m6cOU11GNV_SR,DE,erganz passiv prasen fliegen flugzeug,5357.0,5
1809,7bJSSnEH7oC9X4OLEOBOHF_SR,DE,erganz passiv prasen empfehlen coney restaur,5357.0,6
1810,7FFk3hJ8VXl5PxDmcM1yg6_SR,DE,schreiben hideaway satz passiv prasen hideaway meister haushalt trennen serviceman abfal,5357.0,11
1811,1mfdXT4GupD5I8EgTdLjnb_SR,DE,schreiben hideout satz passiv prasen inward bayern trinkt bier,5357.0,9
1812,3nyPPFNdnq3aWkfdyyblYZ_SR,DE,warfar machen schreiben passiv prasen d kaffe servieren,5357.0,8
1813,6jck1jG2yALa91FNC2Avae_SR,DE,machen schreiben passiv prasen ordn abhol,5357.0,6
1814,3DSHS6PDsDJ6jCx4ZaYAkq_SR,DE,ordnen lair satz schreiben passiv prasen koffer taschen pop off kleidung eingepacken,5357.0,12
1815,3h77kJLwUzk9jnm3I5I72t_SR,DE,ordnen hideaway satz schreiben passiv prasen abstellen five hundr kuhlschrank,5357.0,10
1816,acRRmel9dq79Mz98xPSL7U_SR,DE,wer machen schreiben hideaway satz passiv prasen oft untersuch arztin genial,5357.0,11
1817,5h3g4hte7GG97F5Dc8VSfx_SR,DE,wer machen schreiben satz passiv prasen empfehl give way arztin dassi medika,5357.0,12
2060,4pKkeNj3T6ZaUqdC7cefmS_SR,DE,gib antwort stichworten wa meinung eigenschaft loss leader helfen eigen sensibilitat umgehen,4986.0,12
2061,5uQBlerTLL09zTEJkjoY0P_SR,DE,beantwort frage massachusett institut of technolog zwei stichworter meister veranderungsprojekt auswirkung zwei eben dassi meinung,4988.0,15
2062,2SlBVhjmVIN9brWa5caXzs_SR,DE,nenn weniger wort beispiel fur technologisch wandel becom flat arbeitsmittel betreffen,4983.0,11
2063,3PEjuP7EEn6a1U8sGBCKv8_SR,DE,nenn beispiel fur organisatorisch veranderung snuff -- coney organisationsmodel betreffen,4985.0,10
2064,8qiNixePl585WRsLTvsO5L_SR,DE,beantwort frage beschreibung formulierst wa kick the bucket erwartung kick the bucket fuhrungsrol nenn mindester,4988.0,15
2065,7niZcHw13T26fs05I4CQiX_SR,DE,beantwort frage entsprechend kammer model benennst beschreibung entsprechen firma carl arbeiten verlagern arbeitsplatz direkt bedrohen carl bewussen coney vorn blicken arbeit finden fallt schwer entscheiden erinnern nostalgisch situat bekanntgeben nachricht kick the bucket beeintrachtigen produktivitat,4987.0,35
2066,4My3qZPpoD29iUxDtDEVQp_SR,DE,beantwort frage phase veranderungskurv benennst alexandra befinden alexandra firma wurd umstrukturiern entlassung fuhrungskraften fuhrt dadurch warfar alexandra tag mehr chefin vierkopfig siebenkopfigen team neu mitarbeit team schwierigkeit veranderung gewohn alexandra macht arbeit jedoch weiterhin desegreg neu mitarbeit tun,4986.0,38
2067,2jnGAP7Hufw8aZUcKNJMc7_SR,DE,vervollstandig satz drei adjektiv schritt trio kott model vision strategi entwickeln befindest imagin,4989.0,13
2068,5lqXRJhkFvMaTGrslIY6YY_SR,DE,bereitschaft veranderung entwickeln gefuhl dringlichkeit schöpfen musse verantwortliche bestimmen frage beantworten konne gb davon,4993.0,14
2069,89qzhqauONB6K7kRLpV64m_SR,DE,beantwort frage vollstandigen satz welch sign senden person widerstand leisten eigentlich,4986.0,11
2070,DgC1xLQRqo95OXxMTuMjN_SR,DE,beantwort frage method benennst kommunikationsmaßnehmen wurdest einfuhr personlich bedurfniss person zusatzlich unterstutzung zubird ermitteln,4984.0,14
2071,aqldUKdUSre6kdvHuBrYt7_SR,DE,nennen adult mal inter extern personengrupp direkt indirekt aktivitat stilbestrol unternehmen betreffen daher interesse gegenub unternehmen geltend,4986.0,17
2072,1Khq1NcVb2T84UFefrMlqJ_SR,DE,beantwort frage bestimmen artist product handlung angibst carl uberzeugungskraft einsetzen projekt bekommen ursprunglich alexandra widmen tun tun,4985.0,17
2073,1MoRHyQX5pJ6OVL1qZqP6i_SR,DE,beantwort frage wort art veranderung stellen einrichtung onlin plattform kontext five hundr coronaviru pandemi dar einsteinium handeln revolutionar global veranderung,4986.0,20
2074,2BEhOwnzxgT6prfp7BvxuZ_SR,DE,nenn maßnahm massachusett institut of technolog d veranderungsprozess alltag verankern konn,4985.0,11
2075,2XCZvkZWgxOaAr62HhDWR3_SR,DE,nenn beispiel fur interessengrupp,4991.0,4
2076,3FGpNp7eJHi75fsSSV17zn_SR,DE,beantwort frage beid erwarten antwort gibst hyrax neu projekt alexandra groß spannung fuhrt zwei reaktion moglich eher cocksur eher neg,4986.0,20
2077,4unxe0YKsV57iyJC6yj14a_SR,DE,nenn beispiel fur technisch entwicklung transportwesen,4983.0,6
2078,5F5z68DvGND93wql4U4JTo_SR,DE,beantwort frage drop dead entsprechend method benennst method aktiv unterstutzung begleitung wurdest einsetzen drop dead mitarbeit drop dead neu gefordert fahigkeit entwickeln,4989.0,22
2079,5OD6pEEQ0Og74G6ac34ELo_SR,DE,nennen gentleman immer durchgefuhrter bericht uber erfolgreich leistung aufgrund veranderung,4987.0,10
2080,5UI7ddBqEUf9RzaFurONES_SR,DE,nenn satz beispiel fur aufgeben pall roll vermittl facilit verbinden,4987.0,10
2081,7h8f9nExZtt7r8M3Ccet2q_SR,DE,schreib fail richtig antwort stichworte kommunikationsmaßnehmen informieren alexandra team uber fail herausforderung unangenehm hurd fail erwarten,4989.0,16
2082,7lQ0BAuQLHG5SFqQxJkmm7_SR,DE,beantwort frage break down drei antwort alphabetisch reihenfolg angibst drei bedingung musse erfullt verhalt rahmen unternehmensumstrukturierung andern,4984.0,17
2104,WQpEgyLgi089ljEf8PuJw_SR,DE,walter buchhalt debitoren generaldirekt sbb bern nennen aufgabe sowi moglich kompetenz verantwortung stell taskbas kommentar folgend aufgeben handeln offen aufgeben fur pass aufgeben warfar musterlosung hinterlegen taskbas pass aufgeben gut wissen vorhanden information aufsetzen musterlosung vorhanden warfar moglich antwort gemass einschatzung hep fehl zusammenarbeit werden didaktisch diskussion passieren feedbacktext lernend hinwei geben korrekt antwort konnt feedbacktext enthalt musterlosung,,58
2105,aqFM7iL1gxE8Nl9d5EwMZ7_SR,DE,nennen variant organis taskbas kommentar aufgeben handeln cloze aufgeben massachusett institut of technolog wort beantworten fur aufgab musterlosung vorhanden anhand aufgab aufgesetzt wurd coni feedback geben lernend hinwei richtig losung enthalt musterlosung,,32
2106,5CFVvAUF1ql5IyB56TENAa_SR,DE,warum wurd wohl organis wahlen taskbas kommentar aufgeben handeln east offen aufgeben fur aufgab musterlosung vorhanden anhand aufgab aufgesetzt wurd feedback geben lernend hinwei richtig losung enthalt musterlosung feedback ebenfal hinterlegen lernend grammatik river rechtschreibfehl machen liegen allerd hoheit hep individuel didaktisch anforderung angepasst,,44
2107,3OSeZ6O83us8GUTd4pseaY_SR,DE,abteilung organisieren taskbas kommentar aufgeben handeln due east offen aufgeben fur aufgab musterlosung vorhanden anhand aufgab aufgesetzt wurd hyrax feedback geben lernend hinwei richtig losung enthalt musterlosung feedback ebenfal hinterlegen lernend grammatik rechtschreibfehl machen liegen allerd hoheit hep individuel didaktisch anforderung angepasst,,42
2164,1bE5K6vfUmkaLCVEop9wJM_SR,DE,formulier antwort mithilf mehrer stichwort nenn mindest zwei dimension lebensbereich person give up the ghost tyrann tater beeintrachtigen,5425.0,18
2206,2OCzVPx47hE9q61ls1ggvQ_SR,DE,gottfri benn reise zurich beispiel sein tief stadt wund weih immer inhalt habana wissen hibiskusrot brechen ewig manna fur wustennot bahnhofstraß rueen boulevard lido laan one fifth avenuee fallen out leer ach vergeblich fahren spat erst erfahren bleiben still bewahren umgrenzend benutzen folgend formulierungsbaustein out einleitung interpret beginnen gedicht jahr fragen lyrisch,5356.0,52
2239,s8jsymMwfZ7Fn4A59dRSU_SR,DE,beschreib hund erwahn hierbei rass farb groß neuter einfallt,,9
2241,4zCCSDzZTms68NuZVvcVct_SR,DE,schreiben hideaway satz prateritum gestern erzahlen schichen,,7
2242,7zfjwIwagx5az8LCkxXHsO_SR,DE,erklar warum einsteinium gold ethisch sicht wichtig daten schutzen,,9
2243,7SD9u9MoZjYaAhDd6kLBRo_SR,DE,nenn nachteil stilbestrol verfahren massachusett institut of technolog ubermittlungsbog laufzettel,,10
2244,3fXs9eN4lDd7hkGplAKFO3_SR,DE,g eigenschaft ide projekt munden zubird konn,,7
2245,9oRkVfq3T2P6F9BloLII3S_SR,DE,input gold sicht prozess befriedigung kundenbedurfniss,,6
2246,8D1z6MPJmr65Takllixd2i_SR,DE,output atom number d sicht prozess befriedigung kundenbedurfniss,,8
2247,3WLihIbee4L8jhzHkIfzSf_SR,DE,begriff bezeichnen croak situat output prozess comment,,7
2252,2JIQtvavj715NCtZBhwpKb_SR,DE,beschreib bi zwei satzen problem umgang massachusett institut of technolog fluchtlingen deutlich,,12
2257,7Pv0gEhr6Xc8mgGlUvktVK_SR,DE,bild hideout satz konjunktiv florian gern neu motorcar,,8
2265,9YNgZK9qGs3aIva1dwBYZa_SR,DE,nenn hinwei lair journal liefern,,5
2266,5NM4ASUhva5aCNnFd8qMlv_SR,DE,conk out zwei ding fur conk out hyrax hauptbuch lauf jahr verwenden,,12
2270,SOMP2AgEC08C9MNNjovKJ_SR,DE,formulier satz konjunktiv ii verwendung five hundr vorgegeben element heut abend helfen konn,,13
2271,aY3j1u00B739hp4ZmHLVHe_SR,DE,formulier satz konjunktiv ii verwendung five hundr vorgegeben element brianna gern mehr geld,,13
2296,527EsNbu7Mva1FIzFhT8ad_SR,DE,warum radikalisiert teil five hundr britisch frauenbewegung beschreib eigen wort,5289.0,10
2307,4Rg8Yp2yGgf7aV1xzYfiVy_SR,DE,erklar bildhaftigkeit markiert ausdruck tonio daheim zeit vertrodeln bei unterricht langsam undabgewandter geist lehrer schlecht anschreiben stehen fallen not bodenlos vater kaufmann bremen erzurnen grumbl tonio jedoch consuelo vornamen heißen uberhaupt ubrig dam stadt vater einstmal ganz unten landkart heraufgeholt zeugniss einerlei thoma mann tonio kroger leicht verandern,,48
2353,LiHAY4BB975PIk5fa7IuJ_SR,DE,schreib lair satz passiv prasen dassi paket sollen bringen,,9
2355,aYH2E7OnEXD6ZkBuRluem2_SR,DE,schreib hideaway satz massachusett institut of technolog passend reflexivpronom entspann well center,,12
2360,7cbUVIncPWj7bkifUWUKkv_SR,DE,gb mithilf stichwort beispiel fur grundbedurfni,5198.0,6
2363,3MoZ9FVC8qe9MAcngw2J70_SR,DE,gibibyt antwort satz nenn grund warum arbeitgeb anspruch wegen verletzung -- arbeitsvertrag geltend,5197.0,13
2366,18MW1MdWKJz81E4QzkfEuH_SR,DE,gigabyt antwort satz anlasslich jahresgesprach berichten christin vorgesetzt arbeit begeistert geben auswirkung coronaviru pandemi sorge bereiten wurdest dassi bedurfni kategorisier leitung tun entgegenzukommen,5198.0,23
2369,83xsYxxMc6j9Bejqoyp0RJ_SR,DE,gib antwort mithilf stichwort alexandra mitgli vorstand unternehmen give way geschaftsfuhrerin mocht home offic einfuhr beauftragen vorstand meßnahmen einzufuhren uberlasst geeignet maßnahme festlegen materi bodi manag vorstand aufgeben,5192.0,28
2372,6O0owl7H4NU8SihzLYtcY0_SR,DE,drei eben d personalbeurteilung geben g bitt drei stichworter,5196.0,9
2375,1NlUf48QYyvaTsrdLS2toL_SR,DE,nenn drei wichtig aufgabe pass erledigen muss mitarbeit mitarbeiterin dassi unternehmen verlasst,5201.0,12
2378,4a2uOAm5ddF7GUa7e3dBIF_SR,DE,wurdest heart of dixi arbeitgeb tun e arbeitnehm woch lang angeben grund arbeit erscheinen beantwort give up the ghost frage satz,5197.0,21
2381,1I5EV1IlAfx64xWFvGe5zb_SR,DE,five hundr arbeitgeb sicherstellen coney arbeitnehm unternehmen verlassen fur konkurrenz arbeiten beantwort frage weniger stichworte,5197.0,15
2384,5OzEyxZ2WKk6uvwTmrFpAd_SR,DE,alexandra mocht neu oper mitarbeit unternehmen einstellen arbeit krankheit riv urlaub zubird erleichtern wirtschaftlich ziel stehen maßnahm spannungsverhaltni beantwort frage mithilf stichworte,5195.0,22
2387,8uugUQrI9Ie8JLBAYWwu9B_SR,DE,d beendigung arbeitsverhaltniss fur arbeitgeb wichtig pall einhaltung d gesetzlich bestimmung achter bestimmung handeln gib antwort stichworten,5201.0,17
2390,4oCv22yeHfC8yS7rMmmovf_SR,DE,mitarbeit verlassen hyrax unternehmen eastward nachfolg fur stell finden hoch geschatzt kosten fur hyrax unternehmen gib antwort mithilf stichworte,5192.0,19
2393,4xW92J7nPEHactKBePdCpE_SR,DE,unternehmen algrifor große finanziel problem alexandra beschließen mitarbeit vorruhestand zubird schicken negativ finanziell folge konnen entscheidung fur dassi unternehmen beantwort frage satz,5192.0,22
2396,7BRitwvWZOW6WveU9cdCd5_SR,DE,gib antwort mithilf stichwort firma alexand arbeiten stellen geschaftsleitung fest coney einstellungskosten hoch coney e schwierig passend nachwuchstalent finden geschaftsfuhr gehen davon coney unternehmen fur jung arbeitnehm attraktiv genug kombin daten konnt alexand verwend hypoth uberprufen,5192.0,36
2399,2C4hoGSipAL6InnsC0sPpV_SR,DE,beschreib satz exit arbeit personalabteilung exit sozial netzwerk verandern,5195.0,9
2402,3Jbmq8gDaDn93254RCDksl_SR,DE,kritik haufig sozial netzwerken bezug give up the ghost arbeitsvermittlung geaußeren beantwort frage satz,5195.0,14
2405,8BkGplumC8a840mXmWiP6z_SR,DE,durchsicht bewerbungsunterlag stellen alexandra fest bewerberin anforderung fur stell ubertrifft mu alexandra sicherstelle bevor bewerberin einstellen beantwort frage mithilf satz,5200.0,20
2408,8T76IzRT3T66WxPzViAdRH_SR,DE,beantwort break frage mithilf stichwort positiv auswirkung erfolgreich onboard lair bewerb,5194.0,11
2411,4Xkj90IYMQ284Wy1pREFm9_SR,DE,beantwort frage stichwort alexand firma neu team facharbeitern einstellen integrationsmaßnehmen ware vergleich zubird maßnahm fur einzeln someon gut geeignet,5194.0,19
2414,1Jf3y3o3OoOa6S8gLB15le_SR,DE,beantwort fail frage stichworten womit erfolgreich probezeit enden,5194.0,8
2417,15fnCODBmC29aoCnJTbekl_SR,DE,beschreib stichwort vorteil pall aufhebung pflicht arbeit home offic,5198.0,9
2420,6QtXXqQYtR9IbefZVEEYw_SR,DE,beschreib weniger wort maßnehmen alexandra unternehmen einfuhr konnen hyrax bedurfni mitarbeit innen zugehorigkeit zubird verbessern,5198.0,15
2423,4Dfz3kIxMan69nUsoDkiJ9_SR,DE,beschreib art lohn unternehmen wahl east risiko verringern coni anzahl leistung sinken,5198.0,12
2426,96PWDkkUmQA6isFODs84MO_SR,DE,warum human vorschlagswesen etablieren beantwort expir frage weniger satz,5198.0,9
2429,2py0BSkLWLx98Hl8snJFWi_SR,DE,nenn vorteil teilzeitarbeit fur unternehmen,5198.0,5
2432,1Pj3KekZT6W9t4ZckPwWCi_SR,DE,nenn nachteil home offic five hundr fur coney unternehmen ergeben,5198.0,10
2435,90VWyaZT0By7lcqDL0BJH9_SR,DE,aspekt musst five hundr erstellung schulungskonzept berucksichtigen nenn drei davon,5199.0,10
2438,9pO4eVfv9dKauA35wE6QOa_SR,DE,konntest sicherstell break teilnehmerinnen teilnehm weiterbildung profitieren antwort river zwei satze,5199.0,11
2441,6PyF0OwlZm47VRd8ao02xm_SR,DE,gb beispiel fur rationalisierungsmaßnehmen antwort stichworten,5191.0,6
2444,IaKi6iab7oaWWYtXJs423_SR,DE,formulier satz arbeitszeugni alic stehen wurd gelingen verschiede projekt gleichzeitig hut zubird bringen formulier alabama antwort vollstandigen satz alic zeugni formulieren wurdest,5201.0,22
2447,6TBfEErEnWe84USM4fJmcj_SR,DE,alic verlasst unternehmen meiten jahr lid erster jahreshalfn urlaub nehmen personifi arbeitgeb tun unternehmen verlasst gib antwort satz,5201.0,18
2450,6zN789CWOea9ECTmkinf3W_SR,DE,nenn drei ding give up the ghost e arbeitnehm anspruch coni unternehmen verlassen,5201.0,13
2453,6b1B7zJPWCD9uFU0Df6LAg_SR,DE,nenn stichwort nebenpflicht stilboestrol arbeitgeb,5197.0,5
2456,9bKvJXzVDT17ZUOaiPDwjg_SR,DE,gib antwort mithilf stichworte kannst tun bemerkst dassi e mitarbeit seit woche arbeit unzureichend qualitat liefern,5197.0,16
2459,7ZeBN122qi97fFI8wxKhDd_SR,DE,schreib lair satz konjunktiv gern massachusett institut of technolog tanzen,,10
2462,8f1estLkrYo7P2iWATbto9_SR,DE,gib antwort satz tatiana neu mitarbeiterin market agrifor unternehmen fur klempnerarbeit rahmen stell information uber kunde diethylstilbesterol unternehmen kollege sammeln direkt kontakt stehen wen tatiana grundlag einfuhrungstag treffen,5194.0,28
2470,1LEKhtWAXfR5VL3aZS24Ak_SR,DE,beschreib satz vorteil d fur arbeitsmarkt give way bilateral abkommen uber give way personenfreizugigkeit ergeben,5190.0,15
2472,1x1LyscGZyg7xNq9DRv2hk_SR,DE,schreib hideout satz prasen behalt go reihenfolg,,7
2484,XYELLLXe736ykV04Qh6FI_SR,DE,nenn element hyrax stellenanzeig nennen,5195.0,5
2485,9QRukUX9TpU73w7heZO3EI_SR,DE,gib antwort mithilf stichworte nenn komponent unternehmensprofil eastward dabei beliebig merkmal handeln unternehmen definieren,5188.0,14
2486,7bUPxzTT24M6I5wk9fuXpq_SR,DE,gib antwort satz direktor unternehmen alexandra aluminium personalchefin arbeiten lid sagen planung technologischen fortschritt bereich berucksichtigen abteilung dadurch riski wettbewerbsvorteil verlieren alexandra tun vorwurf wehren,5190.0,25
