taskId,language,description,topic_id,word_count
25,3tWq4pujD9E7p5gXhZlj7j,EN,separ word chestnut possibl syllabl insert asterisk syllabl e g craft hand work,,13
26,9BEPLYwJtle6SNFq4iKN0U,EN,write sentenc english,,3
27,7olXITeLPhA7lpuJNFI0x0,EN,widespread knowledg christma celebr birth jesu christ bring world virgin mari tell would birth child tell mari,,17
28,3gbjpjewKN1aa5y4aN20Yw,EN,time make mull wine gluhwein german vin chaud french ingredi go holiday drink,,13
29,9Mc5FyG63rf6kYt9niCyf1,EN,great expect charl dicken father famili name pirrip christian name philip infant tongu could make name noth long explicit pip call pip come call pip give pirrip father famili name author tombston sister mr joe gargeri marri blacksmith never see father mother never see like either day long day photograph first fanci regard like unreason deriv tombston shape letter father give odd idea squar stout dark man curli black hair charact turn inscript also georgiana wife draw childish conclus mother freckl sickli five littl stone lozeng foot half long arrang neat row besid grave sacr memori five littl brother mine give tri get live exceedingli earli univer struggl indebt belief religi entertain bear back hand trowser pocket never take state exist read text care answer follow question wife blacksmith,,129
30,3Q2XVF2pxuk80nm3RKCEgR,EN,snowflak geometri know snowflak look beauti know also tie interest mathemat object call dihedr group put simpli two transform appli snowflak still look could transform hint could place mirror one half snowflak make reflexion match,,35
31,acULs3NPhSo8GoCnzRr550,EN,gift get famili hint provid list simpl keyword,,8
32,bFnkviohpp9w8xLXYyFgj,EN,tragic beauti incarn christma spirit decemb wwi soldier cross man land celebr christma truce ceasefir even end share carol even footbal match countri involv christma truce,,26
33,3ic4WkJzo38a3N18uRT4dN,EN,describ interact girl dog follow pictur,,6
34,qvpFCnVIvh9KSq5Zj8wpy,EN,name ingredi go eggnog,,4
35,1eCGJjuvqMWa0XbPT8455E,EN,sign age give concis answer,,5
36,2YUaD24fUfP7pWjwIr92iP,EN,translat follow sentenc english tim live blue hous,,8
37,2UMtJUswomA7LRi0R8WvXz,EN,write hear john play cat,,5
38,5u9DZIU6uoD8WzGcFOR339,EN,write sentenc past simpl use one word usual sometim test feedback write someth like drink usual coffe morn,5145.0,18
39,3dJg4CNE4M6745TGO3hpJu,EN,five phase project manag test feedback write someth like meet scope realiz,,12
40,5qBvawWa1k182LVJCTe121,EN,event earthquak build give recommend test feedback write someth like run around scream,4815.0,13
41,3gKnqzVuNvU5AgcrVVzhqc,EN,learn climat chang test feedback write someth like climat chang seriou threat,4815.0,12
42,2HXatST9nZb6pCE7sJuWBr,EN,content belong klett und balmer verlag find inform product digion ch love edinburgh first visit edinburgh child parent sister think magic citi special atmospher small enough get around easili feel lose big enough lot leave school decid go univer good decis wonder time local realli friendli time even start understand edinburgh accent fact love edinburgh much stay univer first live work citi meet husband true scotsman move countrysid nearbi work home busi love drive citi weekend mini last week parent come stay visit edinburgh castl scottish nation galleri one day take child zoo anoth day take boat inchcolm abbey nearbi island day picnic lunch princ street garden love mani differ thing edinburgh citi realli becom home imagin move away answer question full sentenc carolin move edinburgh move edinburgh studi love citi,,131
43,4XqgBukjnrj5Ky0GUL8Isw,EN,write hear john play cat,,5
44,3786WSi5Nn58r5VZESlFst,EN,write sentenc past simpl use one word usual sometim test feedback write someth like drink usual coffe morn,,18
45,7GFPO0ukS7t7ejAs1Y2nix,EN,translat sentenc english write present simpl homer work nuclear power plant,,11
46,5aAMWr5wtut7HshyySFiwn,EN,translat follow sentenc english tim live blue hous,,8
47,aqdN5okrn7v96q2pZ6draC,EN,event earthquak build give recommend test feedback write someth like run around scream,,13
48,9gUaAflhOOM8boMxbfwUKf,EN,speech feder presid ogi strongli structur addit introduct end speech divid three main part one topic hold topic three main part,1.0,21
49,7TYOlb7BQz66WlJXyI4XxN,EN,present text publish similar stori antholog busi class extent collect titl also appli educ schnurig,1.0,15
50,85J5YDDsQFt9lCuygZwIOV,EN,final sentenc cri jeno text martin suter assess three variant regard plausibl stringenc text effect alec relea alec want share chocol bad bellyach,1.0,23
51,Zqyme9ks3LawmypFAc0Wm,EN,quot three passag text show ratio gustav schnarwer famili,1.0,9
52,5zJ9PCGtPjN5LHnh4fp6LI,EN,interpret titl pedagogu schnurig keyword,1.0,5
53,2ZW78UEN6i95yZYthoNKFw,EN,triangl abc give describ construct area triangl abc,1032.0,8
54,4vYuDvuEtAP6bgwgMyidhX,EN,name three stylist devic first paragraph ask alec schnurig want say shot cannon gener manag gustav schnurig gener manag proudli laugh ask laugh carla schnurig housewif mother shake head jeno schnurig ask gener manag high repli alec adult laugh,1.0,39
55,1Gs0VtDQxPH9WO8W15Revx,EN,describ see imag,,3
56,aMnKVp4XSra33C9zSsDIR,EN,could cat say situat could speak write sentenc test feedback write someth like play,5145.0,14
57,2hVjXIPswXaaxcD8sqe6WU,EN,translat sentenc english write present simpl homer work nuclear power plant,5145.0,11
58,4AUaLoTasUk86ezdbK3d7q,EN,student answer task evalu grammar spell plan weekend write sentenc,5145.0,10
59,8kVrscmjkny6CtVtjsqO30,EN,put word order put word correct order make sentenc commun never enemi groom,,13
60,8FV1FHxBMDF8vnTy6FtguO,EN,activ passiv band sing song queen song queen sung band,,10
61,8CHf6OTOwiM7b44ADOwK6P,EN,negat sentenc sentenc carolin true correct use neg sentenc exampl carolin studi glasgow solut studi glasgow studi edinburgh understand scottish accent begin,,22
62,6k8QjfUF2b472CVTPitx8q,EN,student answer thi task evalu grammar spell addit ten keyword write sentenc past simpl use one word usual sometim test feedback write someth like drink usual coffe morn,5145.0,28
63,7YXAOXqXKk65WRBjKEmL0P,EN,mani reindeer santa clau name one,,6
64,aRzlzAymuLD5NJdfqyfMNE,EN,contain subsystem must regener period altern describ regener process answer one sentenc,,12
65,3eFwaoVZANA7mLeCSUdt8J,EN,highlight keyword appli bob,,4
66,89EvLiSfvcb6YEF5S6wSyI,EN,ko column mixtur separ atmospher pressur describ process run ko column procedur answer one sentenc,,15
67,8kr659BCDps8XfAdE4DYQR,EN,put word correct order make sentenc usual remov piec skin hand,,11
68,PrboJKJLSM6Ok9R2YeF4t,EN,put word correct order make sentenc use groom anoth chimpanze lip tooth sometim,,13
69,3zHah3WHaBL69lxjz0xPdA,EN,translat watch far last night english,,6
70,7dgOqVF3wM07eiRRzsTEYV,EN,translat order dinner english,,4
71,9yd745wscDf9ERA8P2pfhW,EN,translat noth dinner english,,4
72,6ZsjZ1Fpkk76aNTpKZucfx,EN,translat want dinner english,,4
73,22BFD78ilPM8TchKxPNRFF,EN,translat tom current dinner english,,5
74,50vh0FAZ3TDaHo84QdFocv,EN,translat life full adventur english,,5
75,a8fhbpOctnB81BMgXtazcU,EN,translat refu english,,3
76,20A4Hx4UDtf8CLvEdGBbCn,EN,translat purpos english,,3
77,7DSzCegF1Gz9C7jXDbf0ae,EN,translat certainli purpos english,,4
78,SsFyvivPiXa3xCGUqNzhy,EN,translat intend marri english,,4
79,4iiM8cAHjYH75flvADkcFR,EN,translat purpos english,,3
80,4WQPpjZzXl05Tdu6W5xxVt,EN,translat intend apolog english,,4
81,7FH3sCf1EL78jEz8orF9ab,EN,translat wife want adopt child english,,6
82,4YROUyqd8jj7fi3DT8SnHu,EN,translat monkey fall tree english,,5
83,8IRZQCLrsBh9uuBth2dbc3,EN,translat monkey run away english,,5
84,f5FBKIiyFd7QCzbq4GgKP,EN,translat nightmar english,,3
85,50hyowIp3hd7pHJnrWGCla,EN,translat show album english,,4
86,a2EFy1quyXd6bb286NW5Qb,EN,translat allow drink alcohol english,,5
87,6K4ImkCIaj08kpmj1XbVws,EN,translat drink without alcohol english,,5
88,8ZITtwQdx9G9AKb7jyIPS3,EN,translat drink alcohol english,,4
89,9Wm7IWwrNhRayy5g2gj6rA,EN,translat drink alcohol english,,4
90,17aU9nWh0eLag81mXI2h3O,EN,translat aver alcohol english,,4
91,8PqBcI1KZWl8Mtq0B8FxL4,EN,translat live osaka age english,,5
92,aAkIziPCaJX7lPIBr9JQwY,EN,translat get marri age english,,5
93,3zGud8VQ8yNaycnVTBNazJ,EN,translat age son english,,4
94,acmZVlmedq577WAV5BInIC,EN,translat altern english,,3
95,1oTr9NmVjOc7V9UGrEs4ah,EN,translat jane seem fun parti english,,6
96,6hmk7XLEG7361cQCL6t3Wb,EN,translat offer someth drink english,,5
97,7EkwqUuuM7L71QhYSquY9C,EN,translat chang english,,3
98,3lriGJFEm9W8W71JHWyfDX,EN,translat time chang english,,4
99,5flo6UARSgZ8n2lBBqtBn1,EN,translat tom chang attitud english,,5
100,2whKClfmekVaHLvKfAiPVa,EN,translat mayb price chang english,,5
101,aKyigEtilsvaz9cxURMjNY,EN,translat stupid accept offer english,,5
102,51vgitPthWZ7rU5CTzq5VV,EN,translat accept offer english,,4
103,22UHAQsTne57THcsK0NPCi,EN,translat accept offer english,,4
104,9MpZ9PyNope91FHJ6hDVrI,EN,translat accept offer english,,4
105,2tXp4qsxJtY5AN7ivJqsVE,EN,translat answer wrong english,,4
106,5QMm78gBppxaJVq91HE6i5,EN,translat find answer english,,4
107,aS38m2r9A37aEFQXHdmakv,EN,translat get respon tom english,,5
108,1zeg3zMm9df7GMEk4S1mUH,EN,translat know answer english,,4
109,aCD2v49jXCD7FKmZex0H8I,EN,translat answer right english,,4
110,6QkSj5tcnin7Hqbix7qbxW,EN,translat answer question english,,4
111,2r2SYFcYe9N6mNTHUlcK8f,EN,translat need lawyer english,,4
112,8KAr1JaOTRu8nGNYfn9Vww,EN,translat appl yet ripe english,,5
113,2PqNTcM5pSPav1Hou9ZWcW,EN,translat eat appl english,,4
114,WCz20kHwET8k3MVbqppy6,EN,translat appl english,,3
115,BQF0srBMWT7Gzo7BZ2uzK,EN,translat appl desk english,,4
116,63LwneDO7eg8AK3biY87MO,EN,translat appl tast english,,4
117,a9LEBCdqQ1T7bSqECtwYJb,EN,translat job english,,3
118,7eAdNIMwTdZ8bNDzMdsKNi,EN,translat satisfi work english,,4
119,66WZeewVaQUapMbr4L8zqc,EN,translat tire work english,,4
120,94XarI5tWg871T4PHzFaq0,EN,translat work english,,3
121,7QYKkjMFgIs6pLnqer8efv,EN,translat must complet work four clock english,,7
122,48PYN7qDGQA88NvuCHTt7f,EN,translat continu work english,,4
123,55935gEnVks6d5pwpkPcfP,EN,translat tom drive work car english,,6
124,62XXodCNboB9Cyi11h9FbL,EN,translat tom alreadi find work english,,6
125,g2dXexhLZjaE28QsnLCfW,EN,translat work never stop english,,5
126,797sy1iQXSt8BJYZq96yLR,EN,translat work tom english,,4
127,4dylAImdwEVa6pPjZkhMUo,EN,translat person work english,,4
128,63YBIHhkCW38OC9yqetsjl,EN,translat want work factori english,,5
129,4YrjGF9DmAX6HVSsVxBnST,EN,translat pretend work english,,4
130,7NnuagJq9QP9YdCJJbnutO,EN,translat work english,,3
131,azUng1lvtHdaD9eXmHM7uQ,EN,translat need worker english,,4
132,1GVHJpYzrqt9ya6Zp92WoT,EN,translat realli hardwork worker english,,5
133,pwS6KHkC5ya2O14CH4bSX,EN,translat comput write articl english,,5
134,3EjA3fuWrzb9aKIdPjGK2z,EN,translat articl write french english,,5
135,Gd2rwRvZBJ8xQakCjGMDl,EN,translat read articl english,,4
136,9FKxB1Z1sa689zUnfxMo3B,EN,translat read articl english,,4
137,2VtkZeTFX3L9FLJIwep6bI,EN,translat translat articl arab english,,5
138,3whOtWugTQD9PEYssWCra7,EN,translat decid becom doctor english,,5
139,863cPdHAwxM6jrpWi7Kx5h,EN,translat doctor english,,3
140,8yDGFEId9zC9J5b6jWEiXY,EN,translat task much english,,4
141,79cfNQucdqR9l6Lm4XhKpQ,EN,translat could easili solv task english,,6
142,738Cr1GCEP49iUi8HnYTQ3,EN,translat want give english,,4
143,2pXzMgU5xZH9y5Mlr1tFS4,EN,translat newspap larg edit english,,5
144,7XOLcCX9H5W8l8aETO1gGX,EN,translat mistak essay english,,4
145,62HICEhR1sK6bT8gDgzzkI,EN,translat old man blind one eye english,,7
146,1dxt2rW5BSQ8iLFIvlsExo,EN,translat sand eye english,,4
147,aJsqPyUd9InaAF4SOj0z0B,EN,translat eye see take care heart english,,7
148,2NJsgQEIjJQ7TULpMozCyd,EN,translat eye hurt english,,4
149,2JmiuY3H00s7KurVGUjwwA,EN,translat similar express french english,,5
150,aFtcB6e1XSKamsPzZYTTBO,EN,translat express mean context english,,5
151,2SvLuio6AlL5V2q7XMFOod,EN,translat spend money earn english,,5
152,5G4iA5xgmbT8mZI5gL35GC,EN,translat borrow car english,,4
153,1CpKXSaT8uY6kOUILEEAqV,EN,translat borrow car english,,4
154,1XIEegpxpeo5Kd1rFXvYEO,EN,translat mani book borrow time english,,6
155,2Euo5WsJi5D5Ud4n9QL89B,EN,translat import english,,3
156,1xKZgPaBlPsapUmouTzuZq,EN,translat larg select fruit supermarket english,,6
157,2fd2bEiRXlC5TpTCPiGvef,EN,translat author nice style english,,5
158,9pNfo56cP8n8P5yxcKdePs,EN,translat babi stop scream english,,5
159,3VuuoeU3MVV7zGdDRIs2Yu,EN,translat babi sleep deepli firmli english,,6
160,6fyE0CZX57F9oWwxdL5V72,EN,translat babi wake middl night english,,6
161,aNo0Vc3M5RLaHlfFOv92p3,EN,translat sleep like babi english,,5
162,Z7XGAQVItb6RHRDpEoOL5,EN,translat give birth healthi babi english,,6
163,9CRQwA02WE97kL7WGBnC7n,EN,translat take hot bath switch tv english,,7
164,3FYigAOOHYja0DyawKR3l4,EN,translat alreadi take bathroom takashi english,,6
165,Vn99qWpOWGaVsoZSkC7V6,EN,translat take bath english,,4
166,6sSl1NwMUMwal80v3nnGET,EN,translat take bath almost everi day english,,7
167,39F2sLPHte493osmUUVV0Y,EN,translat practic live close train station english,,7
168,7ySYPlY9zj28RgvoGihTEy,EN,translat get train station english,,5
169,7Ks1kGHjbpq9KL42AlPJO2,EN,translat next train station english,,5
170,2SJzyco6q2a8KXsVEko5IT,EN,translat bacteria multipli divis english,,5
171,23GDKYWKkYV6EtJc45lHhX,EN,translat cat play ball english,,5
172,5h9awIGOtrK89xuAuXw1rr,EN,translat ball english,,3
173,aJJVPDdcxXQ7YgQblDIngD,EN,translat banana yellow english,,4
174,3bg53tmUbUL7ghc0YnQURi,EN,translat eat banana english,,4
175,V2lGMV9xar6MerL0KV6H1,EN,translat tom eat banana english,,5
176,1lqAy1JrEmf6DQhE4SfgBi,EN,translat easili find bank english,,5
177,aAdhFihRwCUaoNSUn3yV48,EN,translat go bank english,,4
178,7mWRsp2zZNd9JDhaiSDrtM,EN,translat work bank english,,4
179,QH17czdtDf7qdO5LomcPH,EN,translat bank tree english,,4
180,1G3cU96xT406rDBe9RXqvr,EN,translat paint bank red english,,5
181,6fWFTlwHbNe8ZAAkw21GN6,EN,translat want pay cash english,,5
182,596WDZdWc1X7tggFUrhhM7,EN,translat boy like play basebal english,,6
183,7ITnctAFbTk9FWeiqfmXHV,EN,translat interest basebal english,,4
184,9fRbalhkhsP6M7cPZKy5G9,EN,translat like play basebal english,,5
185,2qjHZDKvS7j5QOxTlxgTwS,EN,translat like basebal english,,4
186,5wuznrgH6Em9mF0A4VntPE,EN,translat mike like play basketbal english,,6
187,8UgZ1bMvz798fQfSv23jKi,EN,translat use play basketbal english,,5
188,3R9UH6cuCG46g0RemDHZLX,EN,translat grow rice english,,4
189,42fF4LfzZ225HS6hiVVzaD,EN,translat build wall english,,4
190,3PWSNsM3Rgg6oOYIhqokrV,EN,translat farmer smile english,,4
191,8UWHXHQylhY7qhz9rITmIy,EN,translat farmer know eat english,,5
192,5bG0oOEDdN4aifkqwUc8Q2,EN,translat tree old english,,4
193,6zgOsbf0aFm5AOlGiKSrhv,EN,translat tree english,,3
194,7COUUUJHoQ37uAvXkRc8EP,EN,translat tom plant tree english,,5
195,8CxHtuRhGTZ7ffDlz1EXC5,EN,translat tom pick appl tree english,,6
196,7k9SyTuQbGL5Tz58WeH6Sb,EN,translat limit languag mean limit world english,,7
197,3xDAVb6XTwHavSJ5KJ4nz2,EN,translat sentenc basic mean everyth english,,6
198,jbVpsvDERJ9H72coj2D0U,EN,translat mean english,,3
199,aaCSimvhtyda0JcHwNhbk9,EN,translat mean sentenc unclear english,,5
200,9YUXS86bUMJapR6JgwbIFT,EN,translat ye mean english,,4
201,1WppWXBUwQB99eNtrITCtD,EN,translat word rare one mean english,,6
202,8183ifn7P2x8GV9CoE7m0n,EN,translat accept one condit english,,5
203,54LZXORfBJo7xukajs2nof,EN,translat naiv easi impress english,,5
204,4lgDkE60mFe6cUTL0oEkI8,EN,translat want impress tom english,,5
205,eUPBrBIfqp7KeouooRLvT,EN,translat plan start english,,4
206,5seyDsjO5JO8ziexFoVuRq,EN,translat start five english,,4
207,ajT9gezHfW06EUIRo0JYsc,EN,translat accompani english,,3
208,7wJfnjQzmwcabrqF6FJ0QT,EN,translat buri dog pet cemeteri english,,6
209,13c7Kvkm3XA6KRNfjo0Wbe,EN,translat doctor wrong leg english,,5
210,2s1jSgC2nFc6MxqViT2WB4,EN,translat pain right leg english,,5
211,DZNA9pFWLL7r7kQlARNJN,EN,translat dog bite tom leg english,,6
212,3lr1ZeVsuyE6JWjdbK559N,EN,translat tom lose one leg english,,6
213,5uK1ZtM2bpna15nB1lHSod,EN,translat interest exampl english,,4
214,4s8Al8iUEvM7OYPyKTMlOe,EN,translat eugen receiv nobel prize contribut literatur english,,8
215,7BESpFFTdAX8Wgqb4vHThL,EN,translat everyon contribut someth english,,5
216,abEDm0m4HCSaHd48vsPzuW,EN,translat want insult tom english,,5
217,7kWwOuxLKCcaAApToX2dEN,EN,translat behavior alway honor english,,5
218,D29UMzfb2N6Qc3AwCfjbO,EN,translat need help english,,4
219,8ziA9gkfFaS9jEN4oI147d,EN,translat need intern languag english,,5
220,4Hxh2X2VCnya179P3f2sxB,EN,translat need help english,,4
221,9CtmMqhuqhG9IHJ0hju8YL,EN,translat need help english,,4
222,ajH6zEq9C0K9NlMoj5prV4,EN,translat need support english,,4
223,1BK3wvJN1iV8hCqPx8JHFP,EN,translat run petrol english,,4
224,NFjZFecgiZ6TZ0ZTt1xa6,EN,translat long gasolin english,,4
225,3cxMDBWsbsGaeuGy8ksIyq,EN,translat advis well english,,4
226,4WnUilpxA9K5L8bYguNJEs,EN,translat advis sister english,,4
227,7P4DANoTfzM69ZTW8OQTX2,EN,translat mani monkey mountain english,,5
228,6TwaaiPuTSA8QNd1peprxj,EN,translat sun go behind mountain english,,6
229,5UNa7GwQ85Qa5uTxuz7crp,EN,translat pretti riski profess english,,5
230,3aPyDiFFLsM9UmzDijsoGO,EN,translat profess english,,3
231,qmXAxbDGwaAJRMTAx9Ie,EN,translat protect english,,3
232,5Pdg54Aeie18YFwqXuylJ7,EN,translat can not protect english,,5
233,1oIv5PGOTut7XSCWpuIIQd,EN,translat protect english,,3
234,4CnVzYDLBMl6mjgncRPEO5,EN,translat help complain english,,4
235,nMjLrtGHOW6k6ZsxtqFHC,EN,translat want complain english,,4
236,1KzItk0jPoJ8rQNsskP7Ug,EN,translat custom never complain english,,5
237,1rKKxlIInqm8hiYhiKLxF1,EN,translat car english,,3
238,8E48tnqaG789WgoNa5QaRF,EN,translat happi possess mani thing english,,6
239,17enUA6MSwI86D5QoNM65x,EN,translat except confirm rule english,,5
240,4qYZCztHXQX8TcJjw0LvmO,EN,translat confirm english,,3
241,3VYKZCESWCPajgZxBGBowi,EN,translat someon confirm stori english,,5
242,9LCfy3F8mxY9YaA5yZMQDa,EN,translat coin make metal english,,5
243,4zk7SwbHJNT8UBbIjXLlZB,EN,translat candid pass exam english,,5
244,5squtglwZVbaEbR9atJO8x,EN,translat want punish english,,4
245,9eVJukXagqq6AOQahiFzqi,EN,translat visitor sit live room english,,6
246,5dDPXa5ma0U9tDqVhzphCs,EN,translat particip agreement english,,4
247,8aa2ebRFs0k5VI7Va2DM61,EN,translat pray japan english,,4
248,9mOMkcbC2y27uJoTplSZAh,EN,translat phone order english,,4
249,5UZclGYur5Y6Kbm4m9ONry,EN,translat elev servic today english,,5
250,2ZKaIvcyNQc7RqgzrpO4l7,EN,translat refriger oper english,,4
251,7wEsYMJDi7E7Od2pPSGOVM,EN,translat bed week english,,4
252,im2v9YDif68sQe393eni3,EN,translat ten go bed english,,5
253,7zZdRH6Oj0K7Au4oI9uVYt,EN,translat spend bed day english,,5
254,82sdxfyyceM9RaAHcMxcBN,EN,translat still bed english,,4
255,4xdj6L8TQ165E50uhhgx2F,EN,translat proof english,,3
256,94hck44iOg466zd0xxQgOm,EN,translat proof english,,3
257,6489UW9fMFk87AO5nyWQmz,EN,translat prove english,,3
258,aNTCZdFf9hW8DEGYi058Ut,EN,translat prove english,,3
259,1Mgk55i6YTh8ZSWgp1XO8H,EN,translat end relationship english,,4
260,8fZfHzAkN5y8jUIUHLOBQ3,EN,translat librari citi center english,,5
261,1yO06uSMcdj7ROMOlqSRXG,EN,translat use librari english,,4
262,afT9hLFwm4N85Joi0QouI4,EN,translat librari english,,3
263,94tfnGB5y1H7obUJdIfyLv,EN,translat stab bee english,,4
264,9DSb0YzQXAN7PKGOH6mSM8,EN,translat order beer english,,4
265,578BgMSWupj9u3P9Gzxy22,EN,translat like beer wine english,,5
266,9c8a3xo9UGZ7PKmJmJFaYL,EN,translat tom like beer wine english,,6
267,aW1X8eF8Xc87NArOOacU1Z,EN,translat draw pictur english,,4
268,57HbgDSRNfm7aMimynDjFs,EN,translat picasso paint pictur english,,5
269,7SGOEYpS4VQ7mtwDL4piIS,EN,translat draw pictur english,,4
270,9qfQZ0G4TpH8hv8B3TIg2X,EN,translat alway hate biolog english,,5
271,9hpF7fq8VsRaIahCjZDutX,EN,translat speak bit chine english,,5
272,aZ0bPchsurN7BGMNi5gC6Z,EN,translat talk bit spanish english,,5
273,9OCJ1Pk9vS19Kw8LzZA8jA,EN,translat father bite old fashion english,,6
274,8tKN0lsv1XV5YaZTNGk8kR,EN,translat tom lose bit english,,5
275,7ArKqX8jjzO7hXtMs8Q5TY,EN,translat dri sheet fall ground english,,6
276,nQ6lkx675g8hcZkmHyAJr,EN,translat stay home tomorrow english,,5
277,6J72GjMnZm284Wrho68olC,EN,translat plan stay hotel english,,5
278,6OVjeJ2R7FB5PwBDpbFBKv,EN,translat need stay english,,4
279,4l8QYdC51jr5Y6EjwmV7Ri,EN,translat long stay english,,4
280,3ylP5r0lSbU6MK776zXLNn,EN,translat pencil english,,3
281,6Ih76XgOQ9a99DbEa2NCsR,EN,translat forgot pencil english,,4
282,9kVchsY8I5s8lNxWnkXIC9,EN,translat long pencil english,,4
283,41cyUBNuI865BKtwcvzxUH,EN,translat flower tabl english,,4
284,6prtNHu0zSs6Ngj3mA3R19,EN,translat like flower english,,4
285,4KvtWWdJmOj93Qd0fECz2x,EN,translat blood light red english,,5
286,5lOeK6n256P7L1e1US3v6C,EN,translat blood red english,,4
287,2KO9ICLsLJT6Eqglg3Y4zi,EN,one behav build earthquak,,4
288,4DKHXxkvaF762VkVZhc7kq,EN,gener name also give natur satellit,,6
289,4pXoyTaEFlJaVwAypNUXcg,EN,gener term sand carrot leek bean,,6
290,fq0rtjwXs79bZKorNNJxs,EN,battl waterloo,,2
291,4B8o2bX7SnWaIJ1sT9rgxU,EN,translat follow sentenc live larg hous,,6
292,5Sd5fUI3uUGaAsY0rCMGGE,EN,translat follow sentenc english basel footbal club becom swiss champion,,10
293,4VGrQMsi4Lf6HJR9cpYwXt,EN,translat love german,,3
294,237N5aRBw2o9tcBRQYJQ50,EN,translat follow sentenc english boy eat appl,,7
295,7Vr7wY5XITpalEJbJqyMKD,EN,translat follow sentenc english boy eat appl,,7
296,1oofeqGDvMD9NxDJTxbdLP,EN,translat follow sentenc english boy eat appl,,7
297,2a02FWbN3fo6HVXX7RXAax,EN,translat follow sentenc english bitmark hackathon simpli awesom,,8
298,870VWoRALxZahUqPFQEgSJ,EN,translat thirsti english,,3
299,8DGf8udouc8aLKZudMyk1F,EN,translat follow sentenc english boy eat appl,,7
300,3CLiDdktFuUaxVJHPcB0Wf,EN,translat follow sentenc english boy eat appl,,7
301,3Vwo0y1qB4w8SD4EVuEp2s,EN,translat follow sentenc english boy eat appl,,7
302,9rCKEPSSaOp7G7DlM1pJJX,EN,write hear english,,3
303,7n1zXhsIUrp9zbrQsaWSTb,EN,translat sentenc order dinner,,4
304,2rATYMv4oi86OVHf70vB81,EN,write hear english,,3
305,4JjY5lxI6DN7ZZQBea6vYe,EN,write hear english,,3
306,18nxa5Mkihza9KiLzl60Lj,EN,translat sentenc author nice style,,5
307,2BcrQMrzGkP7BqrNIaHvmR,EN,write hear english,,3
308,7tGByzBuieXa5neEFykxw9,EN,write hear english,,3
309,1z4E89TgHSz9UGddtnQxBs,EN,write hear english,,3
310,2eEIscvJrK48V6xWfPg0lI,EN,translat sentenc fairli riski profess,,5
311,3xR2maFYzzK92jtQFpftV9,EN,write hear english,,3
312,50ukobAkVAD6skno4tMJ48,EN,translat sentenc offic nearbi,,4
313,8jzjALdq9Pk7Pjc1yRfqgc,EN,write hear english,,3
